target_id	length	eff_length	est_counts	tpm
trmJ	741	742	5064	171.586
suhB	804	805	13933	435.152
yfhR	855	856	75	2.20282
csiE	1281	1282	249	4.88319
hcaT	1140	1141	799	17.6057
hcaR	891	892	207	5.83441
iroK	66	67	0.000203568	7.63884e-05
hcaE	1362	1363	626	11.547
hcaF	519	520	88	4.25472
hcaC	321	322	28	2.18622
hcaB	813	814	188	5.80665
hcaD	1203	1204	275	5.74246
yphA	423	424	106	6.28539
yphB	873	874	153	4.40121
yphC	1062	1063	190	4.49379
yphD	999	1000	79	1.98618
yphE	1512	1513	58	0.963787
yphF	984	985	28	0.714684
yphG	3282	3283	141	1.07979
yphH	1194	1195	293	6.16441
glyA	1254	1255	109049	2184.59
hmp	1191	1192	991	20.9021
glnB	339	340	1886	139.462
glrR	1335	1336	1082	20.3616
qseG	714	715	895	31.4709
glrK	1428	1429	760	13.3713
glmY	184	185	242	32.8879
purL	3888	3889	77450	500.698
mltF	1557	1558	542	8.74629
tadA	504	505	1188	59.1449
pgpC	636	637	1029	40.6133
yfhH	849	850	515	15.2328
yfhL	261	262	115	11.0354
shoB	81	82	24	7.3585
ohsC	79	80	201	63.1682
acpS	381	382	197	12.9657
pdxJ	732	733	2162	74.1556
recO	729	730	1923	66.229
era	906	907	6148	170.419
rnc	681	682	4594	169.355
lepB	975	976	3591	92.5034
lepA	1800	1801	18640	260.21
rseC	480	481	1312	68.5774
rseB	957	958	5888	154.523
rseA	651	652	10047	387.419
rpoE	576	577	2838	123.66
rseD	156	157	109	17.455
nadB	1623	1624	9051	140.121
yfiC	738	739	790	26.8766
srmB	1335	1336	4844	91.1569
yfiE	882	883	234	6.66265
eamB	588	589	155	6.6162
grcA	384	385	14269	931.805
ung	690	691	1565	56.9414
yfiF	1038	1039	2885	69.8108
trxC	420	421	705	42.1017
tapT	699	700	791	28.41
patZ	2661	2662	1215	11.4752
pssL	42	43	2	1.16937
pssA	1356	1357	4448	82.4095
yfiM	324	325	771	59.6435
kgtP	1299	1300	25977	502.386
yfiS	63	64	13	5.10688
rrfG	120	121	4.15385	0.863092
rrlG	2904	2905	32832.2	284.149
gltW	76	77	2027.5	662.006
rrsG	1542	1543	10264.3	167.246
clpB	2574	2575	5891	57.518
ryfD	143	144	13	2.26972
pgeF	732	733	1759	60.3329
rluD	981	982	4480	114.699
bamD	738	739	13760	468.13
raiA	342	343	24292	1780.58
pheL	48	49	186	95.4353
pheA	1161	1162	3586	77.5883
tyrA	1122	1123	1180	26.4177
aroF	1071	1072	944	22.1396
yfiL	366	367	52	3.56229
yfiR	519	520	776	37.5189
dgcN	1227	1228	629	12.8779
yfiB	483	484	861	44.725
rplS	348	349	6273	451.9
trmD	768	769	91466	2990.37
rimM	549	550	68121	3113.94
rpsP	249	250	49768	5004.98
ffh	1362	1363	11465	211.48
ypjD	792	793	1188	37.6648
yfjD	1287	1288	1302	25.4148
grpE	594	595	8745	369.517
nadK	879	880	1699	48.5403
recN	1662	1663	1245	18.8221
bamE	342	343	2766	202.745
yfjF	291	292	344	29.6188
ratA	477	478	1441	75.7928
smpB	483	484	5081	263.934
ssrA	363	364	1.1995e+06	82849.6
intA	1242	1243	1187	24.0089
yfjH	957	958	168	4.40896
alpA	213	214	15	1.76226
yfjI	1410	1411	91	1.62146
yfjJ	627	628	18	0.720618
abpB	2190	2191	1307	14.9977
abpA	1617	1618	1458	22.6554
yfjM	264	265	46	4.36419
rnlA	1074	1075	2321	54.2824
rnlB	372	373	331	22.3106
yfjP	864	865	71	2.06364
yfjQ	822	823	31.5741	0.964546
yfjR	702	703	86	3.07564
ypjK	237	238	16	1.69019
yfjS	444	445	21	1.18646
yfjT	468	469	127	6.80805
yfjU	315	316	197	15.6737
yfjW	1704	1705	511	7.53509
yfjX	459	460	38	2.07691
yfjY	483	484	24	1.24669
ypjJ	201	202	9	1.12017
yfjZ	318	319	11	0.86695
ypjF	330	331	33	2.50656
ypjA	4581	4582	487	2.67218
ypjB	792	793	5	0.158522
ypjC	483	484	0	0
ileY	76	77	0	0
glaH	978	979	340	8.73149
lhgD	1269	1270	503	9.95764
gabD	1449	1450	1334	23.1302
gabT	1281	1282	1200	23.5334
gabP	1401	1402	230	4.12451
glaR	663	664	286	10.829
kbp	450	451	245	13.6578
yqaE	159	160	220	34.5696
ygaV	300	301	108	9.02089
ygaP	525	526	176	8.41238
stpA	405	406	1863	115.366
alaE	450	451	244	13.6021
ygaC	345	346	333	24.1969
ygaM	330	331	514	39.0416
nrdH	246	247	951	96.8001
nrdI	411	412	1001	61.0842
nrdE	2145	2146	3992	46.7684
nrdF	960	961	1192	31.1849
proV	1203	1204	1997	41.7007
proW	1065	1066	1293	30.4953
proX	993	994	1772	44.8198
ygaZ	738	739	2681	91.2104
ygaH	336	337	1266	94.4487
mprA	531	532	6085	287.568
emrA	1173	1174	3639	77.9302
emrB	1539	1540	1904	31.0841
luxS	516	517	7696	374.254
micA	73	74	178	60.4756
gshA	1557	1558	8673	139.957
yqaA	429	430	1232	72.0335
yqaB	567	568	1716	75.9558
argQ	77	78	2561	825.481
argZ	77	78	2561	825.481
argY	77	78	2561	825.481
argV	77	78	2561	825.481
serV	93	94	6765	1809.39
csrA	186	187	4577	615.363
alaS	2631	2632	43685	417.291
recX	501	502	172	8.61424
recA	1062	1063	11146	263.62
pncC	498	499	926	46.6555
mltB	1086	1087	1298	30.0218
srlA	564	565	66	2.93689
srlE	960	961	105	2.747
srlB	372	373	31	2.08951
srlD	780	781	268	8.62732
gutM	360	361	75	5.22331
srlR	774	775	742	24.071
gutQ	966	967	1085	28.2095
norR	1515	1516	242	4.01336
norV	1440	1441	99	1.72728
norW	1134	1135	78	1.72779
hypF	2253	2254	737	8.22064
hydN	528	529	66	3.13675
ascG	1011	1012	1251	31.0791
ascF	1458	1459	257	4.42864
ascB	1425	1426	300	5.28925
hycI	471	472	294	15.6602
hycH	411	412	73	4.45469
hycG	768	769	75	2.45204
hycF	543	544	54	2.49567
hycE	1710	1711	149	2.18942
hycD	924	925	43	1.16874
hycC	1827	1828	52	0.715186
hycB	612	613	18	0.738251
hycA	462	463	13	0.705918
hypA	351	352	219	15.642
hypB	873	874	1126	32.3906
hypC	273	274	152	13.9471
hypD	1122	1123	2013	45.0667
hypE	1011	1012	790	19.6263
fhlA	2079	2080	367	4.43603
ygbA	354	355	39	2.76203
mutS	2562	2563	5685	55.7666
pphB	657	658	27	1.03164
ygbI	768	769	425	13.8949
ygbJ	909	910	108	2.98383
ygbK	1167	1168	416	8.95453
ygbL	639	640	131	5.14616
ygbM	777	778	144	4.65345
ygbN	1365	1366	138	2.53992
rpoS	993	994	10276	259.914
nlpD	1140	1141	24332	536.147
pcm	627	628	1166	46.68
umpG	762	763	2859	94.2067
truD	1050	1051	3142	75.1615
ispF	480	481	1048	54.7783
ispD	711	712	2838	100.213
ftsB	312	313	1687	135.507
ygbE	324	325	646	49.9737
cysC	606	607	2144	88.8031
cysN	1428	1429	7369	129.649
cysD	909	910	6327	174.803
iap	1038	1039	633	15.3172
cas2	285	286	55	4.83491
cas1	918	919	244	6.67523
casE	600	601	76	3.1793
casD	675	676	118	4.38861
casC	1092	1093	110	2.53026
casB	483	484	23	1.19474
casA	1509	1510	74	1.2321
cas3	2667	2668	167	1.5737
sokX	56	57	6	2.64648
cysH	735	736	2313	79.0114
cysI	1713	1714	12861	188.65
cysJ	1800	1801	19312	269.591
queD	366	367	784	53.7084
ygcN	1272	1273	267	5.27321
ygcO	261	262	36	3.45456
ygcP	576	577	73	3.18082
ygcQ	861	862	94	2.74165
ygcR	780	781	21	0.676021
ygcS	1338	1339	66	1.23924
ygcU	1455	1456	75	1.29507
ygcW	786	787	6	0.191676
yqcE	1278	1279	72	1.41532
ygcE	1479	1480	67	1.13816
queE	672	673	1283	47.9296
yqcG	141	142	3	0.53116
ygcG	873	874	25	0.719152
eno	1299	1300	106608	2061.76
pyrG	1638	1639	29054	445.676
mazG	792	793	1147	36.3649
mazF	336	337	571	42.5989
mazE	249	250	348	34.997
relA	2235	2236	7632	85.8141
rlmD	1302	1303	3051	58.8694
barA	2757	2758	2435	22.1971
gudD	1341	1342	315	5.90133
gudX	1341	1342	140	2.62281
gudP	1353	1354	24	0.445641
yqcA	450	451	861	47.9975
truC	783	784	1281	41.0795
yqcC	330	331	362	27.4962
csrB	369	370	32834	2231.08
syd	546	547	759	34.8856
queF	849	850	1599	47.2957
ppnN	1365	1366	7247	133.383
sdaC	1290	1291	31851	620.282
sdaB	1368	1369	9914	182.07
ygdG	756	757	745	24.743
fucO	1149	1150	201	4.39431
fucA	648	649	33	1.27838
fucP	1317	1318	23	0.438737
fucI	1776	1777	256	3.62197
fucK	1419	1420	201	3.55877
fucU	423	424	238	14.1125
fucR	732	733	689	23.6324
rlmM	1101	1102	2163	49.3477
ygdD	396	397	230	14.5656
gcvA	918	919	808	22.1049
gcvB	206	207	12000	1457.48
ygdI	228	229	156	17.127
csdA	1206	1207	1700	35.4106
csdE	444	445	657	37.1191
tcdA	807	808	911	28.3465
mltA	1098	1099	1720	39.348
metZ	77	78	216.612	69.82
metW	77	78	216.612	69.82
metV	77	78	216.612	69.82
amiC	1254	1255	4029	80.7134
argA	1332	1333	896	16.8993
recD	1827	1828	1598	21.9782
recB	3543	3544	6107	43.3238
ptrA	2889	2890	4475	38.9303
recC	3369	3370	3254	24.2761
ppdC	324	325	62	4.79623
ygdB	408	409	30	1.84412
ppdB	564	565	37	1.64644
ppdA	471	472	41	2.18391
thyA	795	796	6089	192.32
lgt	876	877	3824	109.625
ptsP	2247	2248	11035	123.415
rppH	531	532	4349	205.527
ygdT	147	148	21	3.56738
mutH	690	691	141	5.13019
ygdQ	714	715	924	32.4906
ygdR	219	220	134	15.3135
tas	1041	1042	3217	77.6203
lplT	1194	1195	655	13.7805
aas	2160	2161	2298	26.7354
omrA	88	89	55	15.5369
omrB	82	83	94	28.4736
galR	1032	1033	952	23.1701
lysA	1263	1264	605	12.0337
lysR	936	937	378	10.1425
ygeA	693	694	589	21.3377
araE	1419	1420	263	4.6565
kduD	762	763	203	6.68904
kduI	837	838	153	4.59028
yqeF	1182	1183	1145	24.334
yqeG	1230	1231	923	18.8511
yqeH	633	634	31	1.22932
yqeI	810	811	84	2.60406
yqeJ	483	484	10	0.519454
yqeL	81	82	1	0.306604
yqeK	426	427	0	0
ygeG	492	493	4	0.203988
ygeH	1377	1378	11	0.200695
ygeI	219	220	6	0.685679
insD4	906	907	352.833	9.78035
insC4	366	367	284.167	19.467
ygeQ	795	796	146	4.61139
glyU	74	75	51	17.0963
ygeR	756	757	1225	40.6848
xdhA	2259	2260	266	2.95914
xdhB	879	880	76	2.17132
xdhC	480	481	24	1.25446
ygeV	1779	1780	246	3.47462
ygeW	1191	1192	42	0.88586
ygeX	1197	1198	104	2.18257
ygeY	1212	1213	68	1.40942
hyuA	1386	1387	85	1.54076
yqeA	933	934	152	4.09156
yqeB	1626	1627	86	1.32893
yqeC	771	772	26	0.846736
mocA	579	580	54	2.34077
ygfK	3099	3100	196	1.58959
ssnA	1329	1330	36	0.680523
ygfM	780	781	104	3.34791
xdhD	2871	2872	459	4.0181
xanQ	1401	1402	101	1.8112
guaD	1320	1321	403	7.66998
ghxQ	1368	1369	153	2.80983
ygfS	489	490	39	2.00106
ygfT	1920	1921	98	1.2826
uacT	1449	1450	17	0.294763
yqfG	126	127	0	0
yqfH	72	73	1	0.344405
idi	549	550	358	16.3649
lysS	1518	1519	31120	515.079
prfB	1099	1100	20344	464.982
recJ	1734	1735	6395	92.6687
dsbC	711	712	3520	124.295
xerD	897	898	1373	38.4403
fldB	522	523	1388	66.7237
ygfX	408	409	991	60.9176
sdhE	267	268	1446	135.652
ygfZ	981	982	6845	175.248
yqfA	660	661	2259	85.9225
yqfB	312	313	531	42.6523
bglA	1440	1441	6936	121.014
ygfF	744	745	612	20.6532
gcvP	2874	2875	47367	414.219
gcvH	390	391	7153	459.943
gcvT	1095	1096	14950	342.944
yqfI	84	85	0	0
ubiI	1203	1204	3036	63.3968
ubiH	1179	1180	3503	74.6363
pepP	1326	1327	9878	187.15
ygfB	579	580	6034	261.559
zapA	330	331	3259	247.542
ssrS	183	184	8785	1200.37
fau	549	550	695	31.7698
sibC	141	142	112	19.83
ibsC	60	61	0	0
serA	1233	1234	48563	989.424
rpiA	660	661	4320	164.314
argP	894	895	2935	82.4474
scpA	2145	2146	161	1.8862
argK	996	997	41	1.03391
scpB	786	787	129	4.12104
scpC	1479	1480	199	3.38052
ygfI	897	898	219	6.1314
yggE	741	742	4000	135.534
argO	636	637	182	7.1833
mscS	861	862	7011	204.487
fbaA	1080	1081	58907	1370.04
pgk	1164	1165	47154	1017.62
epd	1020	1021	9728	239.547
yggC	714	715	667	23.4537
fumE	510	511	772	37.9829
yggF	966	967	31	0.805986
yggP	1278	1279	44	0.864917
cmtA	1389	1390	19	0.343662
cmtB	444	445	2	0.112996
tktA	1992	1993	73350	925.305
loiP	759	760	797	26.3655
speB	921	922	3715	101.302
speA	1977	1978	22393	284.628
yqgB	132	133	644	121.738
yqgG	144	145	862.414	149.534
yqgC	216	217	1828.59	211.859
yqgD	252	253	142	14.1111
metK	1155	1156	17436	379.211
galP	1395	1396	2317	41.7285
yggI	498	499	301	15.1655
endA	708	709	232	8.22686
rsmE	732	733	2736	93.8435
gshB	951	952	5891	155.577
yqgE	564	565	2777	123.572
yqgF	417	418	936	56.2978
yggR	981	982	141	3.60994
yggS	705	706	1600	56.978
yggT	567	568	1300	57.5423
yggU	291	292	836	71.9806
rdgB	594	595	1878	79.3543
hemW	1137	1138	1358	30.002
yggM	1008	1009	87	2.1678
ansB	1047	1048	897	21.5191
yggN	720	721	1610	56.1413
yggL	327	328	329	25.2182
trmB	720	721	1624	56.6295
mutY	1053	1054	2631	62.7585
yggX	276	277	1007	91.3991
mltC	1080	1081	2633	61.2375
nupG	1257	1258	646	12.9105
speC	2136	2137	3106	36.5417
yqgH	84	85	36	10.6482
yqgA	708	709	215	7.62403
pheV	76	77	20.5	6.69353
yghD	537	538	45	2.10292
yghE	861	862	815	23.7707
yqhJ	60	61	0	0
yghF	996	997	155	3.90867
yghG	411	412	149	9.09245
pppA	810	811	305	9.45521
yghJ	4563	4564	4335	23.8801
glcA	1683	1684	98	1.46311
glcB	2172	2173	2423	28.034
glcG	405	406	236	14.6143
glcF	1224	1225	250	5.13093
glcE	1053	1054	82	1.95598
glcD	1500	1501	251	4.20422
glcC	765	766	995	32.6578
yghO	1173	1174	1879	40.2393
insH9	981	982	4168.39	106.721
yghQ	1068	1069	77	1.81094
yghR	759	760	16	0.529296
yghS	714	715	30	1.05489
yghT	693	694	10	0.36227
pitB	1500	1501	64.0039	1.07206
gss	1860	1861	6674	90.1637
yghU	867	868	576	16.6838
hybG	249	250	109	10.9617
hybF	342	343	61	4.47124
hybE	489	490	312	16.0085
hybD	495	496	592	30.0077
hybC	1704	1705	1359	20.0395
hybB	1179	1180	351	7.47855
hybA	987	988	381	9.69528
hybO	1119	1120	1021	22.9192
yghW	288	289	55	4.78472
yqhI	144	145	21	3.64119
gpr	1041	1042	335	8.08294
yqhA	495	496	1603	81.2538
yghA	885	886	129	3.66056
exbD	426	427	10310	607.048
exbB	735	736	25821	882.038
metC	1188	1189	1332	28.1653
yghB	660	661	1091	41.4969
yqhC	957	958	256	6.71841
yqhD	1164	1165	1493	32.22
dkgA	828	829	639	19.3793
yqhG	927	928	80	2.16738
yqhH	258	259	60	5.8243
ygiQ	2220	2221	7802	88.3181
ftsP	1413	1414	4198	74.6423
plsC	738	739	2402	81.7186
parC	2259	2260	7640	84.9918
ygiS	1608	1609	907	14.1724
mqsA	396	397	299	18.9353
mqsR	297	298	278	23.4542
ygiV	483	484	65	3.37645
ygiW	393	394	360	22.972
qseB	660	661	39	1.48339
qseC	1350	1351	92	1.71208
ygiZ	333	334	2	0.150548
mdaB	582	583	1096	47.2644
ygiN	315	316	1592	126.663
parE	1893	1894	5292	70.2477
yqiA	582	583	1452	62.6167
cpdA	828	829	3582	108.633
yqiB	423	424	1158	68.6649
nudF	630	631	1083	43.151
tolC	1482	1483	25795	437.307
ygiB	672	673	4914	183.574
ygiC	1161	1162	5247	113.526
ygiD	816	817	137	4.2159
zupT	774	775	1184	38.4098
yqiD	171	172	50	7.30859
ribB	654	655	6347	243.624
ubiK	291	292	2148	184.945
ygiL	552	553	21	0.954743
insC5	366	367	284.167	19.467
insD5	906	907	352.833	9.78035
yqiH	750	751	23	0.769981
yqiI	1065	1066	50	1.17925
glgS	201	202	88	10.9528
yqiJ	630	631	54	2.15158
yqiK	1662	1663	138	2.08631
sibD	145	146	650	111.932
ibsD	60	61	0	0
sibE	144	145	695	120.506
ibsE	60	61	0	0
hldE	1434	1435	6634	116.229
glnE	2841	2842	4648	41.1182
ygiF	1302	1303	2222	42.8738
ygiM	621	622	3237	130.841
cca	1239	1240	4078	82.6833
bacA	822	823	1865	56.9733
folB	369	370	372	25.2775
plsY	618	619	803	32.615
ttdR	933	934	219	5.89508
ttdA	912	913	39	1.07395
ttdB	606	607	34	1.40826
ttdT	1464	1465	200	3.43229
tsaD	1014	1015	2393	59.2746
rpsU	216	217	33156	3841.44
dnaG	1746	1747	10258	147.626
rpoD	1842	1843	21287	290.39
mug	507	508	641	31.7239
ileX	76	77	57	18.6113
nfeF	765	766	2361	77.4924
nfeR	624	625	1587	63.8394
aer	1521	1522	4442	73.3763
patA	1380	1381	1489	27.1077
ygjH	333	334	33	2.48405
ebgR	984	985	1140	29.0978
ebgA	3093	3094	169	1.37328
ebgC	450	451	10	0.557462
ygjI	1434	1435	26	0.455526
ygjJ	1071	1072	17	0.3987
ygjK	2352	2353	113	1.20739
fadH	2019	2020	153	1.90429
higA	417	418	67	4.02987
higB	315	316	59	4.69415
rlmG	1137	1138	1433	31.6589
ygjP	504	505	533	26.5355
ygjQ	693	694	45	1.63022
ygjR	987	988	961	24.4545
alx	966	967	666	17.3157
sstT	1245	1246	10383	209.506
ygjV	552	553	102	4.63732
uxaA	1488	1489	557	9.40487
uxaC	1413	1414	491	8.7302
exuT	1299	1300	208	4.02265
exuR	777	778	2468	79.755
yqiM	84	85	304	89.918
yqjA	663	664	957	36.2356
mzrA	384	385	745	48.6505
yqjC	369	370	1163	79.026
yqjD	306	307	1380	113.014
yqjE	405	406	851	52.6982
yqjK	300	301	708	59.1369
yqjF	393	394	63	4.0201
yqjG	987	988	361	9.18634
yhaH	366	367	740	50.6941
yhaI	357	358	16	1.12364
yhaJ	897	898	1563	43.7597
yhaK	702	703	137	4.89956
yhaL	165	166	87	13.1766
cyuA	1311	1312	270	5.17395
cyuP	1332	1333	172	3.24407
tdcG	1365	1366	139	2.55833
tdcF	390	391	68	4.37244
tdcE	2295	2296	262	2.86894
tdcD	1209	1210	51	1.05969
tdcC	1332	1333	241	4.54547
tdcB	990	991	21	0.532768
tdcA	939	940	32	0.855883
tdcR	219	220	1	0.11428
yhaB	540	541	5	0.232362
yhaC	1188	1189	7	0.148016
rnpB	377	378	130922	8707.89
garK	1146	1147	236	5.17298
garR	885	886	174	4.93751
garL	771	772	77	2.50764
garP	1335	1336	28	0.526919
garD	1572	1573	165	2.63723
prlF	336	337	327	24.3955
yhaV	465	466	207	11.168
agaR	810	811	1838	56.9793
kbaZ	1281	1282	79	1.54928
agaV	474	475	33	1.74668
agaS	1155	1156	65	1.41367
kbaY	861	862	18	0.524998
agaB	477	478	11	0.578571
agaC	804	805	7	0.218622
agaD	792	793	34	1.07795
agaI	756	757	16	0.531393
yraH	585	586	59	2.53132
yraI	696	697	13	0.468924
yraJ	2517	2518	402	4.01386
yraK	1092	1093	226	5.19853
rsmI	861	862	763	22.2541
lpoA	2037	2038	7372	90.9438
yraN	396	397	482	30.5245
diaA	591	592	2365	100.439
yraP	576	577	2875	125.272
yraQ	1041	1042	1336	32.2352
yraR	636	637	270	10.6565
yhbO	519	520	97	4.68987
yhbP	444	445	120	6.77974
yhbQ	303	304	154	12.7362
yhbS	504	505	680	33.854
ubiT	525	526	1790	85.5578
ubiU	996	997	955	24.0824
ubiV	879	880	186	5.31401
yhbW	1008	1009	1452	36.1799
mtr	1245	1246	11115	224.276
deaD	1890	1891	33061	439.558
yrbN	81	82	396	121.415
nlpI	885	886	27601	783.219
pnp	2136	2137	87617	1030.8
sraG	216	217	71	8.22604
rpsO	270	271	61304	5687.37
truB	945	946	7593	201.797
rbfA	402	403	3689	230.142
infB	2673	2674	68062	639.934
nusA	1488	1489	26524	447.854
rimP	453	454	3549	196.536
metY	77	78	109.164	35.1866
argG	1344	1345	3759	70.2655
yhbX	1626	1627	102	1.57618
leuU	87	88	9	2.5713
secG	333	334	5502	414.158
glmM	1338	1339	14335	269.159
folP	849	850	2610	77.1994
ftsH	1935	1936	25321	328.827
rlmE	630	631	2041	81.3216
yhbY	294	295	9228	786.462
greA	477	478	3126	164.419
dacB	1434	1435	2087	36.5648
obgE	1173	1174	6036	129.263
yhbE	966	967	2421	62.9449
rpmA	258	259	21640	2100.63
rplU	312	313	24114	1936.94
ispB	972	973	7264	187.696
sfsB	279	280	325	29.1822
murA	1260	1261	9062	180.676
ibaG	255	256	1400	137.493
mlaB	294	295	801	68.2657
mlaC	636	637	2614	103.171
mlaD	552	553	2030	92.2918
mlaE	783	784	2286	73.3082
mlaF	810	811	2814	87.2359
yrbG	978	979	705	18.105
kdsD	987	988	3253	82.7788
kdsC	567	568	1768	78.2575
lptC	576	577	2679.35	116.747
lptA	558	559	4750.65	213.665
lptB	726	727	3066	106.03
rpoN	1434	1435	10830	189.744
hpf	288	289	2751	239.323
ptsN	492	493	4834	246.52
rapZ	855	856	5469	160.63
npr	273	274	236	21.6548
yrbL	633	634	4375	173.493
mtgA	729	730	664	22.8685
elbB	654	655	1969	75.5782
arcZ	121	122	82	16.8984
arcB	2337	2338	2412	25.9373
yhcC	930	931	206	5.56301
gltB	4461	4462	96775	545.288
gltD	1419	1420	30059	532.204
gltF	765	766	596	19.5618
yhcA	675	676	19	0.706641
yhcD	2382	2383	381	4.01969
insH10	981	982	4168.39	106.721
yhcF	717	718	266	9.31428
yhcG	1128	1129	89	1.98193
yhcH	465	466	65	3.50687
nanK	876	877	223	6.39289
nanE	690	691	141	5.13019
nanT	1491	1492	102	1.71879
nanA	894	895	298	8.37115
nanR	792	793	1634	51.8049
dcuD	1368	1369	170	3.12203
sspB	498	499	7904	398.234
sspA	639	640	15635	614.2
rpsI	393	394	35139	2242.26
rplM	429	430	110534	6462.78
zapE	1128	1129	1384	30.8201
yhcB	399	400	5522	347.079
degQ	1368	1369	1750	32.1386
degS	1068	1069	1747	41.0873
mdh	939	940	21823	583.685
argR	471	472	3726	198.469
yhcN	264	265	462	43.8317
yhcO	273	274	61	5.59721
aaeB	1968	1969	228	2.91126
aaeA	933	934	216	5.81432
aaeX	204	205	75	9.19813
aaeR	930	931	937	25.3036
tldD	1446	1447	4301	74.7297
yhdP	3801	3802	2765	18.2842
rng	1470	1471	4329	73.989
yhdE	594	595	1099	46.4379
mreD	489	490	1288	66.0864
mreC	1104	1105	6970	158.585
mreB	1044	1045	21964	528.43
csrD	1941	1942	1308	16.9337
yhdH	975	976	858	22.1019
accB	471	472	12824	683.083
accC	1350	1351	43130	802.632
yhdT	243	244	204	21.02
panF	1452	1453	1400	24.2245
prmA	882	883	2099	59.7646
dusB	966	967	19778	514.219
fis	297	298	3605	304.145
yhdJ	885	886	60	1.70259
yhdU	180	181	27	3.7504
envR	663	664	9	0.340774
acrE	1158	1159	48	1.04124
acrF	3105	3106	381	3.08401
yhdV	222	223	146	16.4604
yhdX	1182	1183	168	3.5704
yhdY	1104	1105	78	1.7747
yhdZ	759	760	151	4.99523
rrfF	120	121	0	0
thrV	76	77	82.0174	26.7798
rrfD	120	121	4.15385	0.863092
rrlD	2904	2905	35838.5	310.167
alaU	76	77	306.629	100.118
ileU	77	78	490	157.941
rrsD	1542	1543	14488.8	236.08
yrdA	555	556	2034	91.9747
yrdB	258	259	152	14.7549
aroE	819	820	2924	89.6511
tsaC	573	574	2315	101.398
yrdD	543	544	1531	70.7568
smg	474	475	2106	111.47
smf	1125	1126	296	6.60915
def	510	511	3280	161.378
fmt	948	949	6675	176.839
rsmB	1290	1291	5865	114.218
trkA	1377	1378	3162	57.6906
mscL	411	412	1172	71.5192
arfA	219	220	65	7.42819
zntR	426	427	435	25.6126
yhdN	369	370	148	10.0566
rplQ	384	385	16055	1048.44
rpoA	990	991	324925	8243.31
rpsD	621	622	174569	7056.17
rpsK	390	391	54806	3524.06
rpsM	357	358	95937	6737.44
rpmJ	117	118	33939	7231.18
secY	1332	1333	283754	5351.85
rplO	435	436	126560	7297.97
rpmD	180	181	7761	1078.03
rpsE	504	505	87490	4355.71
rplR	354	355	76613	5425.83
rplF	534	535	158927	7468.55
rpsH	393	394	69969	4464.8
rpsN	306	307	77601	6355.08
rplE	540	541	163759	7610.27
rplX	315	316	102177	8129.39
rplN	372	373	235932	15902.7
rpsQ	255	256	40168	3944.87
rpmC	192	193	13148	1712.75
rplP	411	412	62808	3832.74
rpsC	702	703	217820	7789.95
rplV	333	334	61619	4638.32
rpsS	279	280	65896	5916.88
rplB	822	823	177700	5428.5
rplW	303	304	38993	3224.82
rplD	606	607	121194	5019.78
rplC	630	631	166993	6653.67
rpsJ	312	313	111218	8933.52
gspB	420	421	91	5.4344
gspA	1470	1471	30	0.512744
gspC	816	817	22	0.677006
gspD	1953	1954	180	2.31601
gspE	1482	1483	113	1.91571
gspF	1197	1198	102	2.1406
gspG	438	439	19	1.08813
gspH	510	511	16	0.787211
gspI	378	379	11	0.729702
gspJ	588	589	40	1.70741
gspK	984	985	95	2.42482
gspL	1164	1165	195	4.20824
gspM	462	463	42	2.28066
gspO	678	679	112	4.14706
bfr	477	478	668	35.1351
bfd	195	196	352	45.1522
chiA	2694	2695	562	5.24288
tufA	1185	1186	360379	7639.53
fusA	2115	2116	461546	5483.92
rpsG	540	541	84037	3905.4
rpsL	375	376	140872	9419.52
tusB	288	289	391	34.015
tusC	360	361	369	25.6987
tusD	387	388	634	41.0818
yheO	723	724	3983	138.313
fkpA	813	814	6148	189.89
slyX	219	220	287	32.7983
slyD	591	592	21963	932.743
yheV	201	202	523	65.0942
kefB	1806	1807	750	10.4351
kefG	555	556	767	34.6827
yheS	1914	1915	6113	80.256
yheT	1023	1024	1238	30.3957
yheU	219	220	424	48.4546
prkB	870	871	1660	47.9162
yhfA	405	406	1901	117.719
crp	633	634	13533	536.657
yhfK	2103	2104	2784	33.2672
argD	1221	1222	3059	62.9362
pabA	564	565	489	21.7597
fic	603	604	176	7.32602
yhfG	168	169	95	14.1328
ppiA	573	574	4440	194.475
tsgA	1182	1183	2903	61.6956
nirB	2544	2545	2864	28.2929
nirD	327	328	172	13.184
nirC	807	808	180	5.60084
cysG	1374	1375	2632	48.1255
yhfL	168	169	21	3.1241
frlA	1338	1339	33	0.61962
frlB	1023	1024	81	1.98874
frlC	831	832	50	1.51091
frlD	786	787	208	6.64478
frlR	732	733	695	23.8382
yhfS	1086	1087	120	2.77552
yhfT	1305	1306	106	2.04059
yhfU	354	355	61	4.3201
php	879	880	47	1.34279
yhfW	1227	1228	37	0.757522
yhfX	1164	1165	20	0.431615
yhfY	363	364	18	1.24326
yhfZ	906	907	198	5.48845
trpS	1005	1006	8467	211.604
gph	759	760	3936	130.207
rpe	678	679	4917	182.063
dam	837	838	2969	89.0755
damX	1287	1288	20703	404.119
aroB	1089	1090	11050	254.875
aroK	522	523	8267	397.41
hofQ	1239	1240	99	2.00727
hofP	405	406	14	0.86695
hofO	441	442	11	0.625695
hofN	540	541	51	2.37009
hofM	780	781	124	3.99174
mrcA	2553	2554	4891	48.147
