target_id	length	eff_length	est_counts	tpm
purM	1038	1039	27116	240.094
purN	639	640	8522	122.499
ppk	2067	2068	6469	28.7778
ppx	1542	1543	2961	17.654
pdeF	2244	2245	780	3.19631
yfgG	192	193	4322	206.015
yfgH	519	520	139	2.45913
yfgI	540	541	272	4.62532
guaA	1578	1579	57152	332.981
guaB	1467	1468	69618	436.281
xseA	1371	1372	7187	48.1908
yfgJ	216	217	588	24.928
der	1473	1474	16979	105.971
bamB	1179	1180	23672	184.554
yfgM	621	622	7721	114.197
hisS	1275	1276	17756	128.016
sroE	92	93	33	3.26439
ispG	1119	1120	12065	99.1014
rodZ	1014	1015	12803	116.042
rlmN	1155	1156	8566	68.1696
ndk	432	433	10311	219.07
pbpC	2313	2314	1645	6.53993
yfhM	4962	4963	11919	22.0936
sseA	846	847	4226	45.9004
ryfA	304	305	2410	72.6922
sseB	777	778	5627	66.5377
pepB	1284	1285	18521	132.596
iscX	201	202	12462	567.553
fdx	336	337	8854	241.702
hscA	1851	1852	98363	488.609
hscB	516	517	7877	140.165
iscA	324	325	13670	386.951
iscU	387	388	15581	369.432
iscS	1215	1216	71269	539.185
iscR	489	490	22040	413.796
trmJ	741	742	10296	127.654
suhB	804	805	21123	241.396
yfhR	855	856	578	6.2119
csiE	1281	1282	1146	8.2237
hcaT	1140	1141	2536	20.4472
hcaR	891	892	488.991	5.0432
iroK	66	67	0.00892593	0.0012256
hcaE	1362	1363	1771	11.9534
hcaF	519	520	378	6.68742
hcaC	321	322	127	3.62843
hcaB	813	814	564	6.37419
hcaD	1203	1204	911	6.96085
yphA	423	424	426	9.24303
yphB	873	874	532	5.59978
yphC	1062	1063	592	5.12341
yphD	999	1000	332	3.05428
yphE	1512	1513	553	3.36246
yphF	984	985	325	3.03541
yphG	3282	3283	1397	3.91468
yphH	1194	1195	897	6.9055
glyA	1254	1255	38836	284.683
hmp	1191	1192	1152	8.89092
glnB	339	340	2075	56.1448
glrR	1335	1336	2024	13.9372
qseG	714	715	2014	25.9134
glrK	1428	1429	4170	26.8457
glmY	184	185	2154	107.114
purL	3888	3889	54861	129.777
mltF	1557	1558	5792	34.2004
tadA	504	505	21020	382.923
pgpC	636	637	46720	674.736
yfhH	849	850	1869	20.2284
yfhL	261	262	901	31.6369
shoB	81	82	268	30.0671
ohsC	79	80	1231	141.559
acpS	381	382	235	5.65946
pdxJ	732	733	2418	30.3475
recO	729	730	3169	39.9365
era	906	907	11978	121.492
rnc	681	682	10474	141.286
lepB	975	976	7154	67.4325
lepA	1800	1801	32844	167.769
rseC	480	481	7689	147.06
rseB	957	958	27052	259.779
rseA	651	652	63248	892.421
rpoE	576	577	25794	411.257
rseD	156	157	454	26.6028
nadB	1623	1624	1771.02	10.0325
yfiC	738	739	1232	15.3369
srmB	1335	1336	5954	40.999
yfiE	882	883	634	6.6054
eamB	588	589	445	6.95049
grcA	384	385	5099	121.841
ung	690	691	1933	25.735
yfiF	1038	1039	5913	52.3556
trxC	420	421	2400	52.4445
tapT	699	700	1328	17.453
patZ	2661	2662	3358	11.6049
pssL	42	43	7	1.49761
pssA	1356	1357	7354	49.8556
yfiM	324	325	1910	54.0655
kgtP	1299	1300	51934	367.518
yfiS	63	64	457	65.6911
rrfG	120	121	45.5933	3.46646
rrlG	2904	2905	81985.7	259.634
gltW	76	77	40982.5	4896.41
rrsG	1542	1543	50539.1	301.323
clpB	2574	2575	26859	95.9584
ryfD	143	144	39	2.49157
pgeF	732	733	2901	36.4095
rluD	981	982	6700	62.7673
bamD	738	739	18120	225.571
raiA	342	343	24137	647.38
pheL	48	49	155	29.1009
pheA	1161	1162	2843	22.5082
tyrA	1122	1123	2931	24.0108
aroF	1071	1072	2617	22.4584
yfiL	366	367	319	7.99641
yfiR	519	520	2989	52.8802
dgcN	1227	1228	2176	16.3016
yfiB	483	484	2873	54.6086
rplS	348	349	40520	1068.11
trmD	768	769	311442	3725.81
rimM	549	550	223156	3732.64
rpsP	249	250	150914	5553.41
ffh	1362	1363	21649	146.121
ypjD	792	793	2338	27.1233
yfjD	1287	1288	2238	15.9851
grpE	594	595	12730	196.826
nadK	879	880	2375	24.8285
recN	1662	1663	2621	14.4992
bamE	342	343	9039	242.436
yfjF	291	292	1340	42.2175
ratA	477	478	3642	70.0943
smpB	483	484	5244	99.6753
ssrA	363	364	3.51034e+06	88719.3
intA	1242	1243	1172	8.67415
yfjH	957	958	404	3.87959
alpA	213	214	34	1.46162
yfjI	1410	1411	188.761	1.23071
yfjJ	627	628	91	1.33307
abpB	2190	2191	2363	9.92183
abpA	1617	1618	2710	15.4085
yfjM	264	265	171	5.93637
rnlA	1074	1075	8431	72.1508
rnlB	372	373	2476	61.0678
yfjP	864	865	269	2.86093
yfjQ	822	823	162.503	1.81649
yfjR	702	703	514	6.72633
ypjK	237	238	89	3.4402
yfjS	444	445	59	1.21973
yfjT	468	469	467	9.1604
yfjU	315	316	426	12.402
yfjW	1704	1705	881	4.75359
yfjX	459	460	204	4.07984
yfjY	483	484	101	1.91976
ypjJ	201	202	36	1.63954
yfjZ	318	319	70	2.01873
ypjF	330	331	287	7.97672
ypjA	4581	4582	4407	8.84827
ypjB	792	793	52	0.603254
ypjC	483	484	5	0.0950375
ileY	76	77	2.09091	0.249813
glaH	978	979	433	4.06889
lhgD	1269	1270	637	4.6143
gabD	1449	1450	1016	6.44609
gabT	1281	1282	1227	8.80495
gabP	1401	1402	461	3.02499
glaR	663	664	1235	17.1108
kbp	450	451	2571	52.444
yqaE	159	160	860	49.448
ygaV	300	301	129	3.9427
ygaP	525	526	225	3.9352
stpA	405	406	674	15.2723
alaE	450	451	1639	33.4328
ygaC	345	346	1371	36.4529
ygaM	330	331	1989	55.2812
nrdH	246	247	218	8.11951
nrdI	411	412	238	5.31435
nrdE	2145	2146	1052	4.50979
nrdF	960	961	324	3.10164
proV	1203	1204	3390	25.9026
proW	1065	1066	3003	25.916
proX	993	994	1362	12.6055
ygaZ	738	739	3802	47.3302
ygaH	336	337	1273	34.7511
mprA	531	532	5055	87.4138
emrA	1173	1174	3293	25.8044
emrB	1539	1540	2826	16.8819
luxS	516	517	7115	126.606
micA	73	74	91	11.3131
gshA	1557	1558	10549	62.2894
yqaA	429	430	2432	52.0314
yqaB	567	568	3803	61.5954
argQ	77	78	9988.97	1178.14
argZ	77	78	9988.97	1178.14
argY	77	78	9988.97	1178.14
argV	77	78	9988.97	1178.14
serV	93	94	155319	15200.8
csrA	186	187	8263	406.506
alaS	2631	2632	37390	130.689
recX	501	502	467	8.55822
recA	1062	1063	20130	174.213
pncC	498	499	1313	24.2066
mltB	1086	1087	2084	17.6376
srlA	564	565	134	2.18186
srlE	960	961	285	2.7283
srlB	372	373	80	1.97311
srlD	780	781	552	6.50217
gutM	360	361	179	4.56159
srlR	774	775	658	7.81078
gutQ	966	967	1576	14.9934
norR	1515	1516	1610	9.77006
norV	1440	1441	830	5.29889
norW	1134	1135	525	4.25534
hypF	2253	2254	1369	5.58753
hydN	528	529	263	4.57373
ascG	1011	1012	1474	13.3995
ascF	1458	1459	1139	7.18189
ascB	1425	1426	660	4.25789
hycI	471	472	821	16.0019
hycH	411	412	232	5.18037
hycG	768	769	176	2.10551
hycF	543	544	100	1.69111
hycE	1710	1711	326	1.75282
hycD	924	925	138	1.37249
hycC	1827	1828	437	2.19926
hycB	612	613	93	1.3957
hycA	462	463	52	1.03322
hypA	351	352	215	5.61909
hypB	873	874	1265	13.3153
hypC	273	274	291	9.77041
hypD	1122	1123	2773	22.7165
hypE	1011	1012	1584	14.3994
fhlA	2079	2080	908	4.01599
ygbA	354	355	137	3.55028
mutS	2562	2563	6905	24.7848
pphB	657	658	175	2.44671
ygbI	768	769	1342	16.0545
ygbJ	909	910	417	4.21566
ygbK	1167	1168	1851	14.5792
ygbL	639	640	478	6.87097
ygbM	777	778	512	6.05426
ygbN	1365	1366	865	5.82554
rpoS	993	994	74589	690.333
nlpD	1140	1141	96747	780.05
pcm	627	628	2202	32.2573
umpG	762	763	3932	47.4088
truD	1050	1051	4858	42.5231
ispF	480	481	1551	29.6645
ispD	711	712	3049	39.3956
ftsB	312	313	3890	114.334
ygbE	324	325	2218	62.7839
cysC	606	607	3517	53.3033
cysN	1428	1429	12080	77.7687
cysD	909	910	10339	104.522
iap	1038	1039	3002	26.5806
cas2	285	286	287	9.2318
cas1	918	919	918	9.18962
casE	600	601	659	10.0874
casD	675	676	407	5.53883
casC	1092	1093	299	2.51664
casB	483	484	51	0.969383
casA	1509	1510	220	1.34034
cas3	2667	2668	803	2.76885
sokX	56	57	38	6.13309
cysH	735	736	3308	41.3483
cysI	1713	1714	14595	78.3364
cysJ	1800	1801	21663	110.656
queD	366	367	2153	53.9695
ygcN	1272	1273	6667	48.1806
ygcO	261	262	132	4.63493
ygcP	576	577	252	4.01786
ygcQ	861	862	419	4.47175
ygcR	780	781	177	2.08494
ygcS	1338	1339	261	1.79321
ygcU	1455	1456	340	2.14827
ygcW	786	787	55	0.642922
yqcE	1278	1279	227	1.63277
ygcE	1479	1480	264	1.64102
queE	672	673	25218	344.72
yqcG	141	142	6	0.388717
ygcG	873	874	63	0.663131
eno	1299	1300	74533	527.443
pyrG	1638	1639	22278	125.045
mazG	792	793	2034	23.5965
mazF	336	337	959	26.1794
mazE	249	250	909	33.4499
relA	2235	2236	9047	37.2223
rlmD	1302	1303	3738	26.3916
barA	2757	2758	3883	12.9522
gudD	1341	1342	670	4.59296
gudX	1341	1342	478	3.27677
gudP	1353	1354	156	1.05993
yqcA	450	451	1075	21.9282
truC	783	784	1852	21.7318
yqcC	330	331	626	17.3987
csrB	369	370	128258	3188.99
syd	546	547	1920	32.2912
queF	849	850	1916	20.7371
ppnN	1365	1366	4360	29.3634
sdaC	1290	1291	4863	34.6536
sdaB	1368	1369	1517	10.1942
ygdG	756	757	1082	13.1493
fucO	1149	1150	699	5.59178
fucA	648	649	136	1.92781
fucP	1317	1318	148	1.03304
fucI	1776	1777	861	4.45745
fucK	1419	1420	614	3.97787
fucU	423	424	621	13.474
fucR	732	733	1026	12.877
rlmM	1101	1102	3254	27.1648
ygdD	396	397	602	13.9501
gcvA	918	919	1906	19.08
gcvB	206	207	98263	4367.07
ygdI	228	229	1331	53.4703
csdA	1206	1207	4428	33.7498
csdE	444	445	1525	31.5268
tcdA	807	808	1876	21.3595
mltA	1098	1099	6062	50.7445
metZ	77	78	12829.7	1513.19
metW	77	78	12829.7	1513.19
metV	77	78	12829.7	1513.19
amiC	1254	1255	41447	303.822
argA	1332	1333	2440	16.8395
recD	1827	1828	2714	13.6585
recB	3543	3544	8446	21.9244
ptrA	2889	2890	16796	53.4661
recC	3369	3370	5169	14.1107
ppdC	324	325	168	4.7555
ygdB	408	409	100	2.2493
ppdB	564	565	134	2.18186
ppdA	471	472	171	3.33292
thyA	795	796	3933	45.455
lgt	876	877	3607	37.837
ptsP	2247	2248	13766	56.3355
rppH	531	532	5478	94.7285
ygdT	147	148	33	2.05127
mutH	690	691	1176	15.6567
ygdQ	714	715	3585	46.1268
ygdR	219	220	6461	270.176
tas	1041	1042	9380	82.8143
lplT	1194	1195	1782	13.7186
aas	2160	2161	2614	11.1281
omrA	88	89	219	22.6373
omrB	82	83	398	44.1139
galR	1032	1033	1331	11.8535
lysA	1263	1264	4852	35.3138
lysR	936	937	678	6.65672
ygeA	693	694	1506	19.9635
araE	1419	1420	1535	9.94467
kduD	762	763	489	5.89596
kduI	837	838	472	5.18165
yqeF	1182	1183	6614	51.4339
yqeG	1230	1231	1476	11.0306
yqeH	633	634	43	0.62395
yqeI	810	811	344	3.90219
yqeJ	483	484	50	0.950375
yqeL	81	82	5	0.560953
yqeK	426	427	17	0.366262
ygeG	492	493	18	0.335889
ygeH	1377	1378	421	2.81063
ygeI	219	220	10	0.418165
insD4	906	907	1516.17	15.3784
insC4	366	367	640.167	16.0471
ygeQ	795	796	1141	13.1869
glyU	74	75	436	53.4805
ygeR	756	757	4755	57.7863
xdhA	2259	2260	821	3.34199
xdhB	879	880	137	1.43222
xdhC	480	481	90	1.72134
ygeV	1779	1780	639	3.30256
ygeW	1191	1192	121	0.933855
ygeX	1197	1198	937	7.19537
ygeY	1212	1213	204	1.54718
hyuA	1386	1387	333	2.20871
yqeA	933	934	419	4.12703
yqeB	1626	1627	339	1.91683
yqeC	771	772	102	1.2155
mocA	579	580	259	4.10811
ygfK	3099	3100	857	2.54325
ssnA	1329	1330	126	0.871544
ygfM	780	781	180	2.12027
xdhD	2871	2872	1421	4.55177
xanQ	1401	1402	325	2.13258
guaD	1320	1321	570	3.96956
ghxQ	1368	1369	483	3.24574
ygfS	489	490	207	3.88637
ygfT	1920	1921	557	2.66746
uacT	1449	1450	105	0.66618
yqfG	126	127	9	0.651942
yqfH	72	73	1	0.126022
idi	549	550	1242	20.7744
lysS	1518	1519	17306	104.812
prfB	1099	1100	15649	130.877
recJ	1734	1735	8960	47.5093
dsbC	711	712	3713	47.975
xerD	897	898	3529	36.1531
fldB	522	523	3774	66.3851
ygfX	408	409	2856	64.24
sdhE	267	268	3540	121.518
ygfZ	981	982	10050	94.151
yqfA	660	661	5780	80.4446
yqfB	312	313	1698	49.9073
bglA	1440	1441	47645	304.175
ygfF	744	745	1262	15.5838
gcvP	2874	2875	8484	27.1477
gcvH	390	391	1618	38.0691
gcvT	1095	1096	3406	28.5894
yqfI	84	85	4	0.432924
ubiI	1203	1204	3004	22.9532
ubiH	1179	1180	3826	29.8286
pepP	1326	1327	8334	57.7767
ygfB	579	580	5886	93.3604
zapA	330	331	7286	202.503
ssrS	183	184	24142	1207.05
fau	549	550	2953	49.3937
sibC	141	142	1512	97.9566
ibsC	60	61	0	0
serA	1233	1234	11716	87.3443
rpiA	660	661	7556	105.163
argP	894	895	3676	37.7853
scpA	2145	2146	750	3.21516
argK	996	997	129	1.19032
scpB	786	787	161	1.88201
scpC	1479	1480	638	3.96579
ygfI	897	898	711	7.2839
yggE	741	742	7000	86.789
argO	636	637	554	8.00094
mscS	861	862	13809	147.376
fbaA	1080	1081	28009	238.365
pgk	1164	1165	27576	217.759
epd	1020	1021	6328	57.0179
yggC	714	715	1911	24.5881
fumE	510	511	1882	33.882
yggF	966	967	198	1.88369
yggP	1278	1279	271	1.94926
cmtA	1389	1390	118	0.780976
cmtB	444	445	8	0.165387
tktA	1992	1993	52465	242.177
loiP	759	760	2540	30.7461
speB	921	922	3266	32.5878
speA	1977	1978	19627	91.2847
yqgB	132	133	526	36.3835
yqgG	144	145	1013.71	64.3157
yqgC	216	217	2569.29	108.924
yqgD	252	253	89	3.23623
metK	1155	1156	12704	101.1
galP	1395	1396	5420	35.7178
yggI	498	499	674	12.426
endA	708	709	496	6.43585
rsmE	732	733	1866	23.4195
gshB	951	952	4215	40.7316
yqgE	564	565	4042	65.814
yqgF	417	418	1692	37.2387
yggR	981	982	449	4.20635
yggS	705	706	2226	29.0062
yggT	567	568	1837	29.753
yggU	291	292	748	23.5662
rdgB	594	595	1834	28.3565
hemW	1137	1138	1791	14.4785
yggM	1008	1009	275	2.50733
ansB	1047	1048	1951	17.1264
yggN	720	721	5288	67.4725
yggL	327	328	1348	37.8082
trmB	720	721	3760	47.9759
mutY	1053	1054	2434	21.2447
yggX	276	277	1138	37.7949
mltC	1080	1081	2166	18.4333
nupG	1257	1258	967	7.07158
speC	2136	2137	5509	23.7158
yqgH	84	85	227	24.5684
yqgA	708	709	376	4.87879
pheV	76	77	148	17.6824
yghD	537	538	345	5.89939
yghE	861	862	5601	59.7763
yqhJ	60	61	0	0
yghF	996	997	1006	9.28268
yghG	411	412	65	1.4514
pppA	810	811	644	7.30526
yghJ	4563	4564	4549	9.1694
glcA	1683	1684	1054	5.75796
glcB	2172	2173	5544	23.4711
glcG	405	406	422	9.56218
glcF	1224	1225	1254	9.41742
glcE	1053	1054	815	7.11357
glcD	1500	1501	2473	15.157
glcC	765	766	3188	38.2878
yghO	1173	1174	2416	18.9321
insH9	981	982	19150.8	179.409
yghQ	1068	1069	236	2.03098
yghR	759	760	113	1.36784
yghS	714	715	134	1.72413
yghT	693	694	74	0.98094
pitB	1500	1501	335.013	2.05329
gss	1860	1861	4735	23.4069
yghU	867	868	2424	25.6911
hybG	249	250	338	12.4379
hybF	342	343	205	5.49832
hybE	489	490	1007	18.9062
hybD	495	496	1388	25.7441
hybC	1704	1705	3866	20.8597
hybB	1179	1180	476	3.71104
hybA	987	988	497	4.62775
hybO	1119	1120	1297	10.6535
yghW	288	289	154	4.90223
yqhI	144	145	373	23.6653
gpr	1041	1042	1713	15.1238
yqhA	495	496	11097	205.823
yghA	885	886	723	7.50715
exbD	426	427	7129	153.593
exbB	735	736	18933	236.653
metC	1188	1189	1302	10.0739
yghB	660	661	2474	34.4325
yqhC	957	958	450	4.32133
yqhD	1164	1165	1478	11.6713
dkgA	828	829	1706	18.9319
yqhG	927	928	441	4.37181
yqhH	258	259	178	6.32253
ygiQ	2220	2221	9446	39.1264
ftsP	1413	1414	4927	32.0556
plsC	738	739	2921	36.3628
parC	2259	2260	13695	55.7473
ygiS	1608	1609	5366	30.6807
mqsA	396	397	5665	131.274
mqsR	297	298	4486	138.488
ygiV	483	484	694	13.1912
ygiW	393	394	3397	79.3176
qseB	660	661	269	3.74387
qseC	1350	1351	728	4.95731
ygiZ	333	334	40	1.10175
mdaB	582	583	7640	120.558
ygiN	315	316	5292	154.065
parE	1893	1894	5689	27.6329
yqiA	582	583	2139	33.753
cpdA	828	829	5773	64.0645
yqiB	423	424	3084	66.9143
nudF	630	631	1675	24.4206
tolC	1482	1483	111685	692.826
ygiB	672	673	8247	112.733
ygiC	1161	1162	8151	64.532
ygiD	816	817	486	5.47249
zupT	774	775	2114	25.0942
yqiD	171	172	137	7.32761
ribB	654	655	8373	117.601
ubiK	291	292	4160	131.063
ygiL	552	553	50	0.831793
insC5	366	367	640.167	16.0471
insD5	906	907	1516.17	15.3784
yqiH	750	751	147	1.80073
yqiI	1065	1066	364	3.14134
glgS	201	202	833	37.9371
yqiJ	630	631	386	5.62767
yqiK	1662	1663	800	4.42556
sibD	145	146	2846.07	179.334
ibsD	60	61	0	0
sibE	144	145	2942.93	186.717
ibsE	60	61	0	0
hldE	1434	1435	8725	55.935
glnE	2841	2842	5744	18.5935
ygiF	1302	1303	3033	21.414
ygiM	621	622	8783	129.904
cca	1239	1240	8925	66.2151
bacA	822	823	4365	48.7927
folB	369	370	1112	27.6486
plsY	618	619	1845	27.4205
ttdR	933	934	241	2.37378
ttdA	912	913	130	1.30991
ttdB	606	607	106	1.60653
ttdT	1464	1465	759	4.76623
tsaD	1014	1015	5397	48.9167
rpsU	216	217	43074	1826.11
dnaG	1746	1747	36579	192.624
rpoD	1842	1843	72607	362.43
mug	507	508	1884	34.1183
ileX	76	77	20.9091	2.49813
nfeF	765	766	1094	13.1389
nfeR	624	625	4362	64.2061
aer	1521	1522	19122	115.582
patA	1380	1381	2090	13.9227
ygjH	333	334	67	1.84543
ebgR	984	985	1246	11.6373
ebgA	3093	3094	788	2.34302
ebgC	450	451	51	1.04031
ygjI	1434	1435	160	1.02574
ygjJ	1071	1072	72	0.617886
ygjK	2352	2353	497	1.94314
fadH	2019	2020	358	1.63043
higA	417	418	141	3.10322
higB	315	316	76	2.21257
rlmG	1137	1138	1726	13.953
ygjP	504	505	807	14.7012
ygjQ	693	694	160	2.12095
ygjR	987	988	1804	16.7977
alx	966	967	1063	10.1129
sstT	1245	1246	5587	41.2507
ygjV	552	553	214	3.56007
uxaA	1488	1489	1240	7.66121
uxaC	1413	1414	533	3.46775
exuT	1299	1300	1034	7.31725
exuR	777	778	3593	42.4862
yqiM	84	85	622	67.3197
yqjA	663	664	2259	31.2981
mzrA	384	385	1493	35.6755
yqjC	369	370	2835	70.4891
yqjD	306	307	4269	127.926
yqjE	405	406	3030	68.6573
yqjK	300	301	2849	87.0756
yqjF	393	394	267	6.23427
yqjG	987	988	924	8.6037
yhaH	366	367	1495	37.4753
yhaI	357	358	96	2.46694
yhaJ	897	898	2685	27.5067
yhaK	702	703	389	5.09055
yhaL	165	166	235	13.0236
cyuA	1311	1312	2332	16.3518
cyuP	1332	1333	1174	8.1023
tdcG	1365	1366	547	3.68389
tdcF	390	391	204	4.79981
tdcE	2295	2296	841	3.36973
tdcD	1209	1210	159	1.20888
tdcC	1332	1333	1593	10.994
tdcB	990	991	75	0.696238
tdcA	939	940	94	0.919963
tdcR	219	220	8	0.334532
yhaB	540	541	46	0.782224
yhaC	1188	1189	46	0.355915
rnpB	377	378	249731	6077.87
garK	1146	1147	519	4.16269
garR	885	886	258	2.6789
garL	771	772	157	1.87091
garP	1335	1336	91	0.626622
garD	1572	1573	504	2.94762
prlF	336	337	1531	41.7942
yhaV	465	466	1172	23.1373
agaR	810	811	4873	55.2772
kbaZ	1281	1282	223	1.60025
agaV	474	475	83	1.60751
agaS	1155	1156	243	1.93383
kbaY	861	862	163	1.73961
agaB	477	478	49	0.943058
agaC	804	805	79	0.902821
agaD	792	793	106	1.22971
agaI	756	757	83	1.00868
yraH	585	586	159	2.49615
yraI	696	697	121	1.59707
yraJ	2517	2518	1994	7.28517
yraK	1092	1093	696	5.85814
rsmI	861	862	1680	17.9297
lpoA	2037	2038	7895	35.6384
yraN	396	397	935	21.6666
diaA	591	592	5843	90.7997
yraP	576	577	5307	84.6143
yraQ	1041	1042	3000	26.4865
yraR	636	637	1216	17.5616
yhbO	519	520	350	6.19206
yhbP	444	445	377	7.79384
yhbQ	303	304	475	14.3744
yhbS	504	505	1690	30.7869
ubiT	525	526	2881	50.3881
ubiU	996	997	384	3.54329
ubiV	879	880	298	3.11533
yhbW	1008	1009	1338	12.1993
mtr	1245	1246	4504	33.2545
deaD	1890	1891	154143	749.899
yrbN	81	82	2736	306.954
nlpI	885	886	93025	965.909
pnp	2136	2137	115111	495.545
sraG	216	217	1508	63.9311
rpsO	270	271	36688	1245.45
truB	945	946	10029	97.5297
rbfA	402	403	7812	178.331
infB	2673	2674	135199	465.139
nusA	1488	1489	81137	501.296
rimP	453	454	17742	359.515
metY	77	78	4818.82	568.35
argG	1344	1345	5450	37.2773
yhbX	1626	1627	845	4.77793
leuU	87	88	112	11.7086
secG	333	334	193009	5316.2
glmM	1338	1339	11283	77.5201
folP	849	850	2662	28.8111
ftsH	1935	1936	84608	402.047
rlmE	630	631	10938	159.47
yhbY	294	295	12316	384.077
greA	477	478	4767	91.7461
dacB	1434	1435	3053	19.5725
obgE	1173	1174	33011	258.679
yhbE	966	967	25273	240.437
rpmA	258	259	33845	1202.17
rplU	312	313	41145	1209.33
ispB	972	973	9860	93.2254
sfsB	279	280	823	27.0403
murA	1260	1261	14310	104.399
ibaG	255	256	2395	86.0669
mlaB	294	295	6933	216.207
mlaC	636	637	19902	287.427
mlaD	552	553	17307	287.917
mlaE	783	784	30532	358.269
mlaF	810	811	40881	463.736
yrbG	978	979	4251	39.9465
kdsD	987	988	8454	78.7183
kdsC	567	568	4203	68.074
lptC	576	577	3839	61.2086
lptA	558	559	5324	87.6187
lptB	726	727	3910	49.4781
rpoN	1434	1435	12087	77.4885
hpf	288	289	4285	136.403
ptsN	492	493	5258	98.117
rapZ	855	856	5075	54.5422
npr	273	274	638	21.421
yrbL	633	634	21206	307.709
mtgA	729	730	2696	33.9756
elbB	654	655	2007	28.1888
arcZ	121	122	154	11.6126
arcB	2337	2338	3805	14.972
yhcC	930	931	348	3.43875
gltB	4461	4462	12133	25.0155
gltD	1419	1420	3128	20.2651
gltF	765	766	294	3.53093
yhcA	675	676	116	1.57863
yhcD	2382	2383	1365	5.26962
insH10	981	982	19150.8	179.409
yhcF	717	718	1085	13.9019
yhcG	1128	1129	701	5.71208
yhcH	465	466	204	4.02731
nanK	876	877	476	4.99319
nanE	690	691	260	3.46151
nanT	1491	1492	402	2.47872
nanA	894	895	217	2.23053
nanR	792	793	2567	29.7799
dcuD	1368	1369	616	4.1395
sspB	498	499	10402	191.773
sspA	639	640	19846	285.275
rpsI	393	394	121192	2829.75
rplM	429	430	179946	3849.85
zapE	1128	1129	1781	14.5124
yhcB	399	400	5772	132.751
degQ	1368	1369	2963	19.9113
degS	1068	1069	3451	29.6987
mdh	939	940	43491	425.64
argR	471	472	6998	136.396
yhcN	264	265	4090	141.987
yhcO	273	274	299	10.039
aaeB	1968	1969	1040	4.85912
aaeA	933	934	559	5.50599
aaeX	204	205	225	10.0972
aaeR	930	931	2075	20.504
tldD	1446	1447	3538	22.4936
yhdP	3801	3802	4518	10.9321
rng	1470	1471	5257	32.8773
yhdE	594	595	2231	34.4948
mreD	489	490	1659	31.1473
mreC	1104	1105	11244	93.6114
mreB	1044	1045	34069	299.926
csrD	1941	1942	7070	33.492
yhdH	975	976	2209	20.8217
accB	471	472	19269	375.567
accC	1350	1351	47398	322.757
yhdT	243	244	536	20.209
panF	1452	1453	2517	15.9363
prmA	882	883	2614	27.2342
dusB	966	967	66884	636.306
fis	297	298	10502	324.21
yhdJ	885	886	400	4.15333
yhdU	180	181	122	6.20086
envR	663	664	64	0.886711
acrE	1158	1159	290	2.30189
acrF	3105	3106	1695	5.0204
yhdV	222	223	645	26.6088
yhdX	1182	1183	521	4.05157
yhdY	1104	1105	267	2.2229
yhdZ	759	760	240	2.90515
rrfF	120	121	3.36861	0.256116
thrV	76	77	1322.4	157.995
rrfD	120	121	45.5933	3.46646
rrlD	2904	2905	80353	254.464
alaU	76	77	16018.1	1913.78
ileU	77	78	15584	1838.04
rrsD	1542	1543	76531.4	456.293
yrdA	555	556	1687	27.9133
yrdB	258	259	206	7.31708
aroE	819	820	2648	29.7081
tsaC	573	574	2183	34.9874
yrdD	543	544	2689	45.4739
smg	474	475	4505	87.2512
smf	1125	1126	1292	10.5559
def	510	511	4057	73.0389
fmt	948	949	9345	90.5907
rsmB	1290	1291	5049	35.979
trkA	1377	1378	2539	16.9506
mscL	411	412	3076	68.6846
arfA	219	220	925	38.6803
zntR	426	427	2573	55.4348
yhdN	369	370	1274	31.6766
rplQ	384	385	67993	1624.7
rpoA	990	991	559317	5192.24
rpsD	621	622	365781	5410.05
rpsK	390	391	145234	3417.13
rpsM	357	358	179143	4603.49
rpmJ	117	118	64008	4990.25
secY	1332	1333	612741	4228.8
rplO	435	436	275583	5814.82
rpmD	180	181	20858	1060.14
rpsE	504	505	199370	3631.94
rplR	354	355	126799	3285.93
rplF	534	535	237500	4083.95
rpsH	393	394	131111	3061.35
rpsN	306	307	116388	3487.71
rplE	540	541	294209	5002.98
rplX	315	316	157152	4575.13
rplN	372	373	356763	8799.16
rpsQ	255	256	66751	2398.77
rpmC	192	193	23994	1143.71
rplP	411	412	100681	2248.13
rpsC	702	703	247666	3241.02
rplV	333	334	91750	2527.14
rpsS	279	280	70846	2327.7
rplB	822	823	249627	2790.37
rplW	303	304	64252	1944.39
rplD	606	607	187151	2836.44
rplC	630	631	241179	3516.26
rpsJ	312	313	142705	4194.36
gspB	420	421	289	6.31519
gspA	1470	1471	296	1.85118
gspC	816	817	334	3.76093
gspD	1953	1954	2195	10.3343
gspE	1482	1483	331	2.05332
gspF	1197	1198	333	2.55716
gspG	438	439	67	1.40404
gspH	510	511	80	1.44026
gspI	378	379	89	2.16034
gspJ	588	589	216	3.37372
gspK	984	985	615	5.74393
gspL	1164	1165	721	5.69351
gspM	462	463	163	3.23875
gspO	678	679	766	10.3784
bfr	477	478	3797	73.0774
bfd	195	196	634	29.758
chiA	2694	2695	2058	7.02517
tufA	1185	1186	167390	1298.42
fusA	2115	2116	296907	1290.85
rpsG	540	541	71472	1215.37
rpsL	375	376	103507	2532.52
tusB	288	289	749	23.8426
tusC	360	361	806	20.5399
tusD	387	388	931	22.0744
yheO	723	724	5317	67.5614
fkpA	813	814	8925	100.868
