strain,length,width,phase
YoaI_stop,17.129536,8.067136,lag
YoaI_stop,24.371807,8.069307,lag
YoaI_stop,22.496782,8.074362,lag
YoaI_stop,20.476488,8.074492,lag
YoaI_stop,20.724115,8.075214,lag
YoaI_stop,20.040548,8.105404,lag
YoaI_stop,19.97947,8.108206,lag
YoaI_stop,24.008907,8.11405,lag
YoaI_stop,21.809,8.116808,lag
YoaI_stop,22.013891,8.124271,lag
YoaI_stop,18.871113,8.126051,lag
YoaI_stop,19.895739,8.1265335,lag
YoaI_stop,27.936827,8.145303,lag
YoaI_stop,21.89964,8.150454,lag
YoaI_stop,25.579788,8.160469,lag
YoaI_stop,21.133902,8.16511,lag
YoaI_stop,20.070126,8.175765,lag
YoaI_stop,29.113997,8.181538,lag
YoaI_stop,17.241652,8.187283,lag
YoaI_stop,31.039093,8.18932,lag
YoaI_stop,18.633219,8.2004385,lag
YoaI_stop,27.890427,8.211673,lag
YoaI_stop,30.872545,8.217631,lag
YoaI_stop,22.084295,8.217783,lag
YoaI_stop,20.74002,8.220478,lag
YoaI_stop,18.619793,8.225527,lag
YoaI_stop,19.69764,8.252964,lag
YoaI_stop,20.541292,8.258369,lag
YoaI_stop,28.67669,8.267151,lag
YoaI_stop,15.581988,8.270025,lag
YoaI_stop,24.877974,8.271893,lag
YoaI_stop,20.172897,8.275385,lag
YoaI_stop,23.97444,8.27626,lag
YoaI_stop,26.413694,8.27856,lag
YoaI_stop,35.653423,8.282435,lag
YoaI_stop,19.850971,8.28588,lag
YoaI_stop,25.438179,8.304521,lag
YoaI_stop,19.56079,8.3066435,lag
YoaI_stop,20.500868,8.319974,lag
YoaI_stop,20.881578,8.333407,lag
YoaI_stop,24.343878,8.339615,lag
YoaI_stop,24.063221,8.346796,lag
YoaI_stop,23.831665,8.348984,lag
YoaI_stop,20.728865,8.366091,lag
YoaI_stop,22.330511,8.390254,lag
YoaI_stop,28.193745,8.392284,lag
YoaI_stop,19.384394,8.397211,lag
YoaI_stop,18.306616,8.421131,lag
YoaI_stop,30.038177,8.460782,lag
YoaI_stop,22.672998,8.480522,lag
YoaI_stop,16.560703,8.496947,lag
YoaI_stop,21.866714,8.615376,lag
YoaI_stop,23.019949,8.670562,lag
YoaI_stop,15.991429,8.671273,lag
YoaI_stop,32.99397,8.768754,lag
YoaI_stop,25.580246,8.810942,lag
YoaI_stop,24.53465,8.91135,lag
YoaI_stop,16.583145,8.926273,lag
YoaI_stop,18.31135,12.526661,lag
YoaI_stop,36.9732,14.632113,lag
PmrR_stop,26.69301,6.4094896,lag
PmrR_stop,34.904655,6.4097176,lag
PmrR_stop,16.113949,6.488631,lag
PmrR_stop,18.767014,6.522173,lag
PmrR_stop,34.97651,6.596127,lag
PmrR_stop,29.588732,6.606266,lag
PmrR_stop,28.200384,6.6420484,lag
PmrR_stop,19.302294,6.6502376,lag
PmrR_stop,34.847675,6.668809,lag
PmrR_stop,28.24727,6.7146983,lag
PmrR_stop,43.387417,6.7228794,lag
PmrR_stop,24.078035,6.754019,lag
PmrR_stop,35.098785,6.754598,lag
PmrR_stop,33.98358,6.7617536,lag
PmrR_stop,27.552511,6.7754164,lag
PmrR_stop,34.721935,6.777321,lag
PmrR_stop,33.429085,6.7916465,lag
PmrR_stop,18.09267,6.8036714,lag
PmrR_stop,32.2596,6.8101344,lag
PmrR_stop,31.039297,6.838534,lag
PmrR_stop,31.629736,6.855179,lag
PmrR_stop,28.885164,6.8615055,lag
PmrR_stop,35.195435,6.8637223,lag
PmrR_stop,31.18525,6.889877,lag
PmrR_stop,27.942299,6.916534,lag
PmrR_stop,34.34199,6.9384265,lag
PmrR_stop,27.769842,6.9429464,lag
PmrR_stop,26.551117,6.9525423,lag
PmrR_stop,26.613197,6.952586,lag
PmrR_stop,21.45331,6.9624724,lag
PmrR_stop,37.051254,6.963011,lag
PmrR_stop,24.998838,6.9708595,lag
PmrR_stop,31.215298,6.973163,lag
PmrR_stop,26.37469,6.9774733,lag
PmrR_stop,27.1614,7.0165987,lag
PmrR_stop,34.95448,7.0274143,lag
PmrR_stop,16.748682,7.0440097,lag
PmrR_stop,25.497932,7.0471587,lag
PmrR_stop,26.544184,7.068269,lag
PmrR_stop,35.76274,7.0690355,lag
PmrR_stop,21.484179,7.0700502,lag
PmrR_stop,28.259256,7.077525,lag
PmrR_stop,19.462486,7.0788,lag
PmrR_stop,25.683468,7.0819464,lag
PmrR_stop,39.019794,7.085926,lag
PmrR_stop,35.102123,7.1000657,lag
PmrR_stop,38.201797,7.1067066,lag
PmrR_stop,31.701199,7.115223,lag
PmrR_stop,24.965828,7.116718,lag
PmrR_stop,27.048687,7.1200833,lag
PmrR_stop,26.064302,7.1235986,lag
PmrR_stop,28.596485,7.134133,lag
PmrR_stop,31.651588,7.1423187,lag
PmrR_stop,19.31198,7.1440787,lag
PmrR_stop,22.300844,7.1471324,lag
PmrR_stop,21.82272,7.152018,lag
PmrR_stop,22.337948,7.1868505,lag
PmrR_stop,28.308315,7.1885023,lag
PmrR_stop,34.871086,7.1899104,lag
PmrR_stop,47.995346,7.1916695,lag
PmrR_stop,38.637352,7.1917305,lag
PmrR_stop,24.300499,7.2034388,lag
PmrR_stop,28.514324,7.209378,lag
PmrR_stop,23.445406,7.232865,lag
PmrR_stop,31.369467,7.2410436,lag
PmrR_stop,26.331964,7.2433167,lag
PmrR_stop,25.926413,7.250143,lag
PmrR_stop,31.95956,7.2563033,lag
PmrR_stop,32.69037,7.277371,lag
PmrR_stop,29.386663,7.278957,lag
PmrR_stop,24.926376,7.279259,lag
PmrR_stop,25.311836,7.2840705,lag
PmrR_stop,32.542915,7.286722,lag
PmrR_stop,34.268238,7.2967668,lag
PmrR_stop,27.507214,7.30623,lag
PmrR_stop,30.619144,7.3066573,lag
PmrR_stop,21.65288,7.310604,lag
PmrR_stop,23.548168,7.3126783,lag
PmrR_stop,23.159916,7.313781,lag
PmrR_stop,28.06463,7.3222713,lag
PmrR_stop,36.19071,7.325329,lag
PmrR_stop,25.468344,7.326894,lag
PmrR_stop,23.095953,7.344032,lag
PmrR_stop,21.48238,7.345712,lag
PmrR_stop,25.469273,7.354805,lag
PmrR_stop,18.77195,7.357742,lag
PmrR_stop,37.028667,7.3578033,lag
PmrR_stop,32.132984,7.358014,lag
PmrR_stop,30.150164,7.358804,lag
PmrR_stop,22.823408,7.384056,lag
PmrR_stop,20.422598,7.3931146,lag
PmrR_stop,24.049526,7.402456,lag
PmrR_stop,30.052269,7.4067454,lag
PmrR_stop,29.536324,7.407794,lag
PmrR_stop,22.056177,7.408909,lag
PmrR_stop,17.742985,7.4152913,lag
PmrR_stop,31.125082,7.4233274,lag
PmrR_stop,28.466173,7.4240394,lag
PmrR_stop,37.898884,7.429221,lag
PmrR_stop,25.729015,7.437943,lag
PmrR_stop,26.970121,7.4436636,lag
PmrR_stop,33.522312,7.445512,lag
PmrR_stop,26.577078,7.4460516,lag
PmrR_stop,21.442291,7.4464498,lag
PmrR_stop,34.077072,7.4538074,lag
PmrR_stop,20.610823,7.457301,lag
PmrR_stop,30.820265,7.4580255,lag
PmrR_stop,22.424004,7.458324,lag
PmrR_stop,33.10492,7.4586573,lag
PmrR_stop,30.863268,7.4658875,lag
PmrR_stop,26.335993,7.4662523,lag
PmrR_stop,37.020203,7.473438,lag
PmrR_stop,15.8523,7.485191,lag
PmrR_stop,27.35002,7.4878902,lag
PmrR_stop,37.136852,7.489989,lag
PmrR_stop,23.78355,7.4917517,lag
PmrR_stop,30.64559,7.493237,lag
PmrR_stop,23.353466,7.4994373,lag
PmrR_stop,25.594627,7.5025525,lag
PmrR_stop,36.48976,7.5046835,lag
PmrR_stop,17.08824,7.5148444,lag
PmrR_stop,33.7275,7.515766,lag
PmrR_stop,30.390026,7.5200114,lag
PmrR_stop,23.40069,7.5237327,lag
PmrR_stop,27.665224,7.524811,lag
PmrR_stop,18.87859,7.5283756,lag
PmrR_stop,25.820116,7.5353856,lag
PmrR_stop,21.403976,7.5355597,lag
PmrR_stop,25.871742,7.542511,lag
PmrR_stop,18.709667,7.546346,lag
PmrR_stop,31.869694,7.5483923,lag
PmrR_stop,16.356394,7.56061,lag
PmrR_stop,21.684153,7.56093,lag
PmrR_stop,28.56371,7.561189,lag
PmrR_stop,30.15042,7.5653286,lag
PmrR_stop,25.093573,7.56828,lag
PmrR_stop,25.278479,7.5690484,lag
PmrR_stop,26.529081,7.57193,lag
PmrR_stop,20.598595,7.5759225,lag
PmrR_stop,32.75352,7.5761676,lag
PmrR_stop,32.17348,7.577344,lag
PmrR_stop,30.740988,7.5818176,lag
PmrR_stop,29.465347,7.583436,lag
PmrR_stop,24.964167,7.5951414,lag
PmrR_stop,25.679098,7.600951,lag
PmrR_stop,31.233463,7.610516,lag
PmrR_stop,33.87948,7.6127815,lag
PmrR_stop,29.697353,7.6136913,lag
PmrR_stop,18.816057,7.6147313,lag
PmrR_stop,26.978626,7.6163006,lag
PmrR_stop,20.724428,7.619714,lag
PmrR_stop,46.143948,7.6244354,lag
PmrR_stop,22.756563,7.626208,lag
PmrR_stop,29.139875,7.6280446,lag
PmrR_stop,31.701975,7.6343513,lag
PmrR_stop,25.314602,7.634534,lag
PmrR_stop,22.213945,7.6390104,lag
PmrR_stop,23.349277,7.6406016,lag
PmrR_stop,29.417889,7.6416993,lag
PmrR_stop,19.34899,7.642721,lag
PmrR_stop,31.844788,7.643505,lag
PmrR_stop,27.99072,7.647708,lag
PmrR_stop,31.552418,7.648106,lag
PmrR_stop,21.980036,7.6552453,lag
PmrR_stop,35.402443,7.658685,lag
PmrR_stop,17.367668,7.664028,lag
PmrR_stop,18.84085,7.664381,lag
PmrR_stop,25.624393,7.664635,lag
PmrR_stop,20.725868,7.6662226,lag
PmrR_stop,22.835344,7.669025,lag
PmrR_stop,27.48635,7.674481,lag
PmrR_stop,22.605291,7.6758823,lag
PmrR_stop,29.366251,7.676948,lag
PmrR_stop,21.66714,7.687376,lag
PmrR_stop,19.136757,7.6882005,lag
PmrR_stop,24.625168,7.6885247,lag
PmrR_stop,23.493008,7.6918077,lag
PmrR_stop,35.91864,7.704317,lag
PmrR_stop,21.295942,7.704928,lag
PmrR_stop,30.326607,7.706311,lag
PmrR_stop,25.26027,7.7070436,lag
PmrR_stop,30.27645,7.7078385,lag
PmrR_stop,26.019146,7.717922,lag
PmrR_stop,18.705,7.7328176,lag
PmrR_stop,25.885164,7.733942,lag
PmrR_stop,21.495275,7.740554,lag
PmrR_stop,25.161478,7.740728,lag
PmrR_stop,24.352373,7.7454557,lag
PmrR_stop,22.250751,7.746908,lag
PmrR_stop,26.209574,7.7478867,lag
PmrR_stop,19.874958,7.749043,lag
PmrR_stop,20.308647,7.7493024,lag
PmrR_stop,17.889162,7.7510934,lag
PmrR_stop,27.430435,7.752958,lag
PmrR_stop,22.271608,7.757271,lag
PmrR_stop,28.47562,7.757675,lag
PmrR_stop,28.633816,7.7655687,lag
PmrR_stop,40.040535,7.767057,lag
PmrR_stop,24.619204,7.7687874,lag
PmrR_stop,26.218185,7.7696905,lag
PmrR_stop,32.51307,7.770358,lag
PmrR_stop,28.879694,7.770453,lag
PmrR_stop,34.87108,7.7798615,lag
PmrR_stop,23.088837,7.7824464,lag
PmrR_stop,24.146461,7.7849684,lag
PmrR_stop,27.954006,7.7862473,lag
PmrR_stop,21.319603,7.794658,lag
PmrR_stop,23.997747,7.8066854,lag
PmrR_stop,21.787912,7.811342,lag
PmrR_stop,17.495987,7.812742,lag
PmrR_stop,20.929897,7.8154044,lag
PmrR_stop,33.70798,7.8154836,lag
PmrR_stop,21.745064,7.8233,lag
PmrR_stop,26.828768,7.8283367,lag
PmrR_stop,23.446167,7.8379717,lag
PmrR_stop,27.394432,7.839053,lag
PmrR_stop,17.821287,7.8409,lag
PmrR_stop,19.785154,7.850905,lag
PmrR_stop,27.391747,7.853576,lag
PmrR_stop,19.87811,7.853752,lag
PmrR_stop,21.064278,7.8541822,lag
PmrR_stop,21.8961,7.854559,lag
PmrR_stop,22.187231,7.856227,lag
PmrR_stop,36.36566,7.8672047,lag
PmrR_stop,26.848242,7.871346,lag
PmrR_stop,20.71208,7.8746896,lag
PmrR_stop,21.801588,7.8789287,lag
PmrR_stop,21.148647,7.882119,lag
PmrR_stop,17.996967,7.888593,lag
PmrR_stop,17.72421,7.889456,lag
PmrR_stop,27.387201,7.8932877,lag
PmrR_stop,28.340048,7.894864,lag
PmrR_stop,26.93145,7.8958745,lag
PmrR_stop,16.886238,7.902405,lag
PmrR_stop,19.10774,7.9085875,lag
PmrR_stop,26.019697,7.910871,lag
PmrR_stop,31.092266,7.9138837,lag
PmrR_stop,20.591589,7.9158297,lag
PmrR_stop,20.06907,7.9158382,lag
PmrR_stop,24.77482,7.917234,lag
PmrR_stop,21.305616,7.9244065,lag
PmrR_stop,20.538939,7.9348125,lag
PmrR_stop,23.239216,7.939047,lag
PmrR_stop,26.771563,7.9396834,lag
PmrR_stop,23.90423,7.945054,lag
PmrR_stop,20.356043,7.9465046,lag
PmrR_stop,31.512623,7.946915,lag
PmrR_stop,18.310865,7.947029,lag
PmrR_stop,37.336914,7.950835,lag
PmrR_stop,16.942654,7.956669,lag
PmrR_stop,20.858145,7.95774,lag
PmrR_stop,17.437418,7.9640455,lag
PmrR_stop,15.733221,7.9689674,lag
PmrR_stop,27.824762,7.969369,lag
PmrR_stop,22.099607,7.972757,lag
PmrR_stop,28.03984,7.9748106,lag
PmrR_stop,31.676235,7.979852,lag
PmrR_stop,18.424427,7.986884,lag
PmrR_stop,22.018293,7.9892616,lag
PmrR_stop,37.08906,7.992863,lag
PmrR_stop,17.919626,7.998141,lag
PmrR_stop,26.619665,7.9992113,lag
PmrR_stop,20.002464,7.999444,lag
PmrR_stop,24.624363,8.005415,lag
PmrR_stop,19.893929,8.006338,lag
PmrR_stop,18.578888,8.015268,lag
PmrR_stop,21.495876,8.02987,lag
PmrR_stop,18.125582,8.030852,lag
PmrR_stop,20.0038,8.0313225,lag
PmrR_stop,25.320986,8.033429,lag
PmrR_stop,21.723562,8.0385895,lag
PmrR_stop,18.756052,8.042202,lag
PmrR_stop,25.407034,8.051813,lag
PmrR_stop,25.151041,8.055902,lag
PmrR_stop,27.45947,8.063724,lag
PmrR_stop,41.66918,8.076584,lag
PmrR_stop,28.624527,8.078718,lag
PmrR_stop,41.649403,8.080239,lag
PmrR_stop,17.805387,8.082767,lag
PmrR_stop,21.981785,8.085872,lag
PmrR_stop,16.140512,8.0911045,lag
PmrR_stop,40.491364,8.107285,lag
PmrR_stop,32.192604,8.109989,lag
PmrR_stop,25.127014,8.115995,lag
PmrR_stop,17.688238,8.122504,lag
PmrR_stop,26.119421,8.134476,lag
PmrR_stop,33.608635,8.134588,lag
PmrR_stop,18.449867,8.136055,lag
PmrR_stop,16.956652,8.137394,lag
PmrR_stop,18.13625,8.1424675,lag
PmrR_stop,26.767754,8.146371,lag
PmrR_stop,22.968285,8.152161,lag
PmrR_stop,22.737389,8.157894,lag
PmrR_stop,21.014568,8.162118,lag
PmrR_stop,26.49278,8.167487,lag
PmrR_stop,20.297426,8.168977,lag
PmrR_stop,18.615318,8.172973,lag
PmrR_stop,20.899313,8.173626,lag
PmrR_stop,29.188477,8.176872,lag
PmrR_stop,23.114182,8.187852,lag
PmrR_stop,17.08171,8.193251,lag
PmrR_stop,36.39211,8.205884,lag
PmrR_stop,23.9691,8.210548,lag
PmrR_stop,26.49477,8.211492,lag
PmrR_stop,18.68784,8.21294,lag
PmrR_stop,16.796495,8.21963,lag
PmrR_stop,20.99841,8.228398,lag
PmrR_stop,23.266716,8.250682,lag
PmrR_stop,24.708523,8.250689,lag
PmrR_stop,23.813578,8.261231,lag
PmrR_stop,25.382597,8.269977,lag
PmrR_stop,23.720087,8.271118,lag
PmrR_stop,32.64035,8.272572,lag
PmrR_stop,24.977236,8.299033,lag
PmrR_stop,26.644304,8.301861,lag
PmrR_stop,23.390217,8.309547,lag
PmrR_stop,22.933237,8.335484,lag
PmrR_stop,22.04362,8.336846,lag
PmrR_stop,26.435623,8.339764,lag
PmrR_stop,22.68517,8.3401375,lag
PmrR_stop,19.542538,8.343722,lag
PmrR_stop,24.58933,8.3475685,lag
PmrR_stop,18.641111,8.348586,lag
PmrR_stop,21.981667,8.3504715,lag
PmrR_stop,20.48303,8.379753,lag
PmrR_stop,26.373253,8.39064,lag
PmrR_stop,36.350857,8.399599,lag
PmrR_stop,26.779106,8.406446,lag
PmrR_stop,33.880974,8.410538,lag
PmrR_stop,18.794239,8.416528,lag
PmrR_stop,19.928257,8.42169,lag
PmrR_stop,27.42981,8.460436,lag
PmrR_stop,24.413641,8.465336,lag
PmrR_stop,22.294764,8.47394,lag
PmrR_stop,28.039648,8.514941,lag
PmrR_stop,17.393394,8.527408,lag
PmrR_stop,41.88335,8.537884,lag
PmrR_stop,26.573145,8.549821,lag
PmrR_stop,25.540432,8.5765085,lag
PmrR_stop,22.918455,8.602791,lag
PmrR_stop,18.370714,8.630947,lag
PmrR_stop,21.71281,8.649744,lag
PmrR_stop,16.422075,8.79464,lag
PmrR_stop,22.03636,8.796618,lag
PmrR_stop,32.000217,8.799809,lag
PmrR_stop,20.460014,8.94666,lag
PmrR_stop,20.891258,9.008555,lag
PmrR_stop,37.91664,13.575631,lag
MgrB_stop,31.67442,6.3702374,lag
MgrB_stop,29.730667,6.3861065,lag
MgrB_stop,35.22786,6.457683,lag
MgrB_stop,25.678553,6.5566835,lag
MgrB_stop,29.27853,6.572167,lag
MgrB_stop,26.51484,6.5801826,lag
MgrB_stop,36.58346,6.619189,lag
MgrB_stop,29.515234,6.7273264,lag
MgrB_stop,22.737955,6.7327185,lag
MgrB_stop,40.656567,6.7941074,lag
MgrB_stop,38.371567,6.812579,lag
MgrB_stop,41.87556,6.8165174,lag
MgrB_stop,33.3349,6.8356776,lag
MgrB_stop,30.825348,6.8379974,lag
MgrB_stop,29.048014,6.8624687,lag
MgrB_stop,32.746014,6.9047384,lag
MgrB_stop,34.153976,6.918854,lag
MgrB_stop,30.56817,6.948708,lag
MgrB_stop,33.271107,6.958615,lag
MgrB_stop,36.151524,6.96731,lag
MgrB_stop,43.77897,6.987309,lag
MgrB_stop,53.545433,6.9960895,lag
MgrB_stop,35.336662,7.0037746,lag
MgrB_stop,35.348156,7.0135303,lag
MgrB_stop,44.425114,7.0140347,lag
MgrB_stop,55.85407,7.037543,lag
MgrB_stop,24.603977,7.0526037,lag
MgrB_stop,43.82142,7.065829,lag
MgrB_stop,25.462637,7.0756326,lag
MgrB_stop,33.249744,7.095692,lag
MgrB_stop,38.937653,7.1043224,lag
MgrB_stop,33.420044,7.113476,lag
MgrB_stop,23.016512,7.119376,lag
MgrB_stop,29.866926,7.127273,lag
MgrB_stop,37.732967,7.136416,lag
MgrB_stop,42.47363,7.1374826,lag
MgrB_stop,35.01829,7.1596146,lag
MgrB_stop,30.143719,7.1813235,lag
MgrB_stop,30.314901,7.193691,lag
MgrB_stop,34.543804,7.1964073,lag
MgrB_stop,36.00481,7.2049847,lag
MgrB_stop,37.265484,7.2065525,lag
MgrB_stop,21.20707,7.2137523,lag
MgrB_stop,46.20766,7.22919,lag
MgrB_stop,38.65667,7.256647,lag
MgrB_stop,46.284233,7.2612314,lag
MgrB_stop,27.291246,7.2667084,lag
MgrB_stop,26.216564,7.272512,lag
MgrB_stop,25.821629,7.2842493,lag
MgrB_stop,42.397385,7.289939,lag
MgrB_stop,35.10134,7.2951007,lag
MgrB_stop,27.90434,7.2990537,lag
MgrB_stop,29.493221,7.2997155,lag
MgrB_stop,24.031092,7.306586,lag
MgrB_stop,27.35751,7.3128986,lag
MgrB_stop,41.58023,7.3190494,lag
MgrB_stop,47.242863,7.319918,lag
MgrB_stop,39.867126,7.3212843,lag
MgrB_stop,35.47363,7.331245,lag
MgrB_stop,35.072704,7.337137,lag
MgrB_stop,34.836308,7.3504844,lag
MgrB_stop,25.33876,7.350643,lag
MgrB_stop,37.09223,7.357664,lag
MgrB_stop,21.572424,7.360726,lag
MgrB_stop,37.915504,7.3659596,lag
MgrB_stop,35.92609,7.36677,lag
MgrB_stop,37.181118,7.3673005,lag
MgrB_stop,25.193474,7.3692546,lag
MgrB_stop,29.357567,7.3710556,lag
MgrB_stop,25.490099,7.3799396,lag
MgrB_stop,47.133846,7.383013,lag
MgrB_stop,28.746712,7.3920918,lag
MgrB_stop,28.319502,7.393495,lag
MgrB_stop,28.911219,7.408583,lag
MgrB_stop,37.62255,7.410183,lag
MgrB_stop,36.300102,7.4117236,lag
MgrB_stop,34.778683,7.426897,lag
MgrB_stop,27.841013,7.4294696,lag
MgrB_stop,32.79838,7.4326205,lag
MgrB_stop,33.443893,7.4350815,lag
MgrB_stop,40.73448,7.438317,lag
MgrB_stop,40.052162,7.442063,lag
MgrB_stop,38.209667,7.442422,lag
MgrB_stop,39.173492,7.4510884,lag
MgrB_stop,42.91184,7.4512863,lag
MgrB_stop,30.977749,7.4611454,lag
MgrB_stop,33.163002,7.467232,lag
MgrB_stop,32.477303,7.4707837,lag
MgrB_stop,44.05673,7.484704,lag
MgrB_stop,26.730864,7.485929,lag
MgrB_stop,34.78995,7.4914036,lag
MgrB_stop,19.993917,7.4945364,lag
MgrB_stop,32.979042,7.502679,lag
MgrB_stop,31.94325,7.503317,lag
MgrB_stop,35.750793,7.503356,lag
MgrB_stop,28.617754,7.5045877,lag
MgrB_stop,27.605534,7.505085,lag
MgrB_stop,44.62786,7.517586,lag
MgrB_stop,26.918818,7.5208445,lag
MgrB_stop,36.56033,7.5265307,lag
MgrB_stop,23.238577,7.532213,lag
MgrB_stop,43.734615,7.5406632,lag
MgrB_stop,24.769344,7.547525,lag
MgrB_stop,24.106182,7.552073,lag
MgrB_stop,26.619968,7.562929,lag
MgrB_stop,36.859177,7.5652113,lag
MgrB_stop,23.977152,7.5687366,lag
MgrB_stop,43.218227,7.57047,lag
MgrB_stop,32.349346,7.5772004,lag
MgrB_stop,29.946726,7.5880547,lag
MgrB_stop,30.796825,7.5926867,lag
MgrB_stop,36.767254,7.6005874,lag
MgrB_stop,37.554176,7.608563,lag
MgrB_stop,34.271484,7.612446,lag
MgrB_stop,25.657373,7.615487,lag
MgrB_stop,31.694103,7.618355,lag
MgrB_stop,27.023613,7.620613,lag
MgrB_stop,42.62468,7.6224275,lag
MgrB_stop,20.700659,7.627957,lag
MgrB_stop,29.515142,7.6287804,lag
MgrB_stop,48.29216,7.629531,lag
MgrB_stop,42.937202,7.6375265,lag
MgrB_stop,39.35355,7.641037,lag
MgrB_stop,46.019783,7.644111,lag
MgrB_stop,23.205954,7.6441684,lag
MgrB_stop,30.15882,7.645428,lag
MgrB_stop,39.011887,7.645577,lag
MgrB_stop,37.45212,7.6496367,lag
MgrB_stop,27.322239,7.657916,lag
MgrB_stop,31.009249,7.6635795,lag
MgrB_stop,14.409338,7.66768,lag
MgrB_stop,29.000757,7.676421,lag
MgrB_stop,46.430367,7.6831217,lag
MgrB_stop,31.22562,7.684987,lag
MgrB_stop,24.260262,7.6919503,lag
MgrB_stop,38.544697,7.6919885,lag
MgrB_stop,36.42645,7.6928263,lag
MgrB_stop,36.289207,7.7011185,lag
MgrB_stop,22.038628,7.706606,lag
MgrB_stop,31.995829,7.70918,lag
MgrB_stop,37.476665,7.7106504,lag
MgrB_stop,34.30549,7.71067,lag
MgrB_stop,24.677637,7.7127886,lag
MgrB_stop,30.572796,7.7146764,lag
MgrB_stop,25.819897,7.7149096,lag
MgrB_stop,34.042908,7.719711,lag
MgrB_stop,30.42887,7.719716,lag
MgrB_stop,45.06146,7.725915,lag
MgrB_stop,16.8418,7.7262034,lag
MgrB_stop,42.27346,7.7354484,lag
MgrB_stop,35.966644,7.7359686,lag
MgrB_stop,33.473797,7.737975,lag
MgrB_stop,37.548817,7.738754,lag
MgrB_stop,34.345554,7.7393403,lag
MgrB_stop,33.319225,7.747742,lag
MgrB_stop,23.264765,7.7534394,lag
MgrB_stop,35.338577,7.760664,lag
MgrB_stop,36.98387,7.761637,lag
MgrB_stop,47.774982,7.7686973,lag
MgrB_stop,24.7926,7.774726,lag
MgrB_stop,35.56184,7.7749133,lag
MgrB_stop,22.581898,7.77922,lag
MgrB_stop,32.09595,7.7802343,lag
MgrB_stop,30.636982,7.783337,lag
MgrB_stop,36.36028,7.8000665,lag
MgrB_stop,37.40717,7.8027816,lag
MgrB_stop,21.68603,7.804829,lag
MgrB_stop,34.41045,7.8059263,lag
MgrB_stop,29.044296,7.808429,lag
MgrB_stop,27.778954,7.8135443,lag
MgrB_stop,35.473778,7.817222,lag
MgrB_stop,26.04485,7.8224545,lag
MgrB_stop,30.64488,7.829484,lag
MgrB_stop,26.0603,7.8314195,lag
MgrB_stop,28.24265,7.8341436,lag
MgrB_stop,30.881582,7.837726,lag
MgrB_stop,39.772385,7.8409877,lag
MgrB_stop,29.393276,7.8424277,lag
MgrB_stop,25.953823,7.844426,lag
MgrB_stop,25.73814,7.850568,lag
MgrB_stop,38.03469,7.8558626,lag
MgrB_stop,26.574797,7.8571877,lag
MgrB_stop,30.603498,7.864687,lag
MgrB_stop,26.458933,7.867736,lag
MgrB_stop,30.28557,7.872893,lag
MgrB_stop,30.369925,7.87574,lag
MgrB_stop,37.889412,7.877717,lag
MgrB_stop,32.480038,7.880996,lag
MgrB_stop,37.914425,7.8857703,lag
MgrB_stop,40.306686,7.8876867,lag
MgrB_stop,31.242434,7.8898983,lag
MgrB_stop,26.77128,7.8923426,lag
MgrB_stop,39.1575,7.9020314,lag
MgrB_stop,29.803926,7.902317,lag
MgrB_stop,28.694405,7.903415,lag
MgrB_stop,33.418762,7.905253,lag
MgrB_stop,24.479347,7.9062405,lag
MgrB_stop,24.66548,7.9097414,lag
MgrB_stop,26.264526,7.9128017,lag
MgrB_stop,23.267601,7.912957,lag
MgrB_stop,30.899843,7.9148264,lag
MgrB_stop,41.58744,7.920548,lag
MgrB_stop,36.248466,7.921223,lag
MgrB_stop,26.206367,7.928155,lag
MgrB_stop,41.01875,7.929112,lag
MgrB_stop,22.599741,7.938751,lag
MgrB_stop,27.077152,7.944702,lag
MgrB_stop,52.17211,7.9571357,lag
MgrB_stop,30.897184,7.963137,lag
MgrB_stop,36.923557,7.97426,lag
MgrB_stop,36.811275,7.974665,lag
MgrB_stop,38.87725,7.976205,lag
MgrB_stop,27.176737,7.981081,lag
MgrB_stop,39.104652,7.984996,lag
MgrB_stop,25.648699,7.9896097,lag
MgrB_stop,34.08314,7.99598,lag
MgrB_stop,30.65366,8.0008135,lag
MgrB_stop,26.382925,8.003521,lag
MgrB_stop,27.92201,8.004279,lag
MgrB_stop,33.98283,8.00799,lag
MgrB_stop,25.668829,8.010141,lag
MgrB_stop,17.467575,8.015472,lag
MgrB_stop,32.607704,8.019849,lag
MgrB_stop,26.597801,8.025172,lag
MgrB_stop,26.877836,8.026949,lag
MgrB_stop,28.574656,8.033263,lag
MgrB_stop,29.37924,8.04318,lag
MgrB_stop,42.085663,8.05029,lag
MgrB_stop,23.353228,8.052541,lag
MgrB_stop,32.66087,8.057036,lag
MgrB_stop,21.270264,8.057643,lag
MgrB_stop,34.644962,8.06129,lag
MgrB_stop,25.758842,8.067621,lag
MgrB_stop,38.63117,8.06873,lag
MgrB_stop,33.415234,8.070823,lag
MgrB_stop,43.661987,8.0750475,lag
MgrB_stop,19.019222,8.085208,lag
MgrB_stop,29.649796,8.086583,lag
MgrB_stop,24.866365,8.090458,lag
MgrB_stop,37.223923,8.091713,lag
MgrB_stop,39.114006,8.093123,lag
MgrB_stop,36.33021,8.0942,lag
MgrB_stop,16.960663,8.103702,lag
MgrB_stop,30.306458,8.108104,lag
MgrB_stop,25.589369,8.108353,lag
MgrB_stop,28.763466,8.108854,lag
