target_id	length	eff_length	est_counts	tpm
yfgM	621	622	4614	120.091
hisS	1275	1276	10650	135.12
sroE	92	93	20	3.48152
ispG	1119	1120	7478	108.091
rodZ	1014	1015	8033	128.125
rlmN	1155	1156	4631	64.8543
ndk	432	433	5096	190.53
pbpC	2313	2314	908	6.3525
yfhM	4962	4963	7246	23.6361
sseA	846	847	3505	66.9926
ryfA	304	305	1470	78.026
sseB	777	778	4129	85.9186
pepB	1284	1285	13162	165.821
iscX	201	202	8647	693.005
fdx	336	337	5063	243.22
hscA	1851	1852	55899	488.636
hscB	516	517	4144	129.763
iscA	324	325	7656	381.365
iscU	387	388	9532	397.717
iscS	1215	1216	43288	576.31
iscR	489	490	12810	423.229
trmJ	741	742	5766	125.804
suhB	804	805	10715	215.486
yfhR	855	856	309	5.84395
csiE	1281	1282	747	9.4331
hcaT	1140	1141	1455	20.6443
hcaR	891	892	291.922	5.29815
iroK	66	67	3.07776	0.743672
hcaE	1362	1363	1180	14.0155
hcaF	519	520	194	6.03977
hcaC	321	322	77	3.8713
hcaB	813	814	283	5.62839
hcaD	1203	1204	601	8.08109
yphA	423	424	355	13.5545
yphB	873	874	274	5.07529
yphC	1062	1063	372	5.66541
yphD	999	1000	184	2.97879
yphE	1512	1513	270	2.889
yphF	984	985	188	3.08989
yphG	3282	3283	692	3.41238
yphH	1194	1195	570	7.72199
glyA	1254	1255	26492	341.738
hmp	1191	1192	701	9.52059
glnB	339	340	1432	68.1846
glrR	1335	1336	1059	12.8325
qseG	714	715	1224	27.7139
glrK	1428	1429	2260	25.6034
glmY	184	185	1069	93.5466
purL	3888	3889	25682	106.909
mltF	1557	1558	2868	29.8012
tadA	504	505	11325	363.052
pgpC	636	637	26032	661.592
yfhH	849	850	1474	28.0738
yfhL	261	262	412	25.4576
shoB	81	82	138	27.245
ohsC	79	80	690	139.631
acpS	381	382	127	5.38223
pdxJ	732	733	1583	34.9622
recO	729	730	1646	36.503
era	906	907	7016	125.229
rnc	681	682	6175	146.58
lepB	975	976	3991	66.1994
lepA	1800	1801	19370	174.116
rseC	480	481	4441	149.471
rseB	957	958	19210	324.626
rseA	651	652	50488	1253.61
rpoE	576	577	17911	502.535
rseD	156	157	263	27.1193
nadB	1623	1624	858	8.55309
yfiC	738	739	739	16.1891
srmB	1335	1336	3670	44.4715
yfiE	882	883	365	6.69197
eamB	588	589	198	5.44217
grcA	384	385	2939	123.584
ung	690	691	1311	30.7147
yfiF	1038	1039	3334	51.9484
trxC	420	421	1469	56.4887
tapT	699	700	680	15.7265
patZ	2661	2662	2015	12.2543
pssL	42	43	8	3.01192
pssA	1356	1357	4278	51.0367
yfiM	324	325	1044	52.0043
kgtP	1299	1300	35188	438.201
yfiS	63	64	170	43.0022
rrfG	120	121	15.3886	2.0589
rrlG	2904	2905	30642.4	170.765
gltW	76	77	15970	3357.66
rrsG	1542	1543	7326.38	76.868
clpB	2574	2575	22898	143.96
ryfD	143	144	19	2.13606
pgeF	732	733	1716	37.8997
rluD	981	982	4952	81.6378
bamD	738	739	13652	299.071
raiA	342	343	24902	1175.34
pheL	48	49	111	36.6732
pheA	1161	1162	1845	25.7047
tyrA	1122	1123	1732	24.9684
aroF	1071	1072	1511	22.8187
yfiL	366	367	216	9.52817
yfiR	519	520	1711	53.2683
dgcN	1227	1228	1238	16.3209
yfiB	483	484	1477	49.4034
rplS	348	349	17099	793.172
trmD	768	769	174792	3679.74
rimM	549	550	128572	3784.48
rpsP	249	250	89506	5796.08
ffh	1362	1363	12293	146.01
ypjD	792	793	1571	32.0719
yfjD	1287	1288	1288	16.1891
grpE	594	595	10995	299.158
nadK	879	880	1710	31.4583
recN	1662	1663	1830	17.8148
bamE	342	343	5711	269.55
yfjF	291	292	591	32.7662
ratA	477	478	1917	64.9256
smpB	483	484	3438	114.996
ssrA	363	364	2.52261e+06	112194
intA	1242	1243	786	10.237
yfjH	957	958	252	4.2585
alpA	213	214	17	1.28605
yfjI	1410	1411	133	1.52597
yfjJ	627	628	48	1.23738
abpB	2190	2191	1666	12.3099
abpA	1617	1618	1777	17.78
yfjM	264	265	108	6.59781
rnlA	1074	1075	4559	68.6567
rnlB	372	373	1280	55.555
yfjP	864	865	178	3.33139
yfjQ	822	823	80	1.57366
yfjR	702	703	249	5.73411
ypjK	237	238	41	2.78887
yfjS	444	445	18	0.654839
yfjT	468	469	233	8.04276
yfjU	315	316	290	14.8571
yfjW	1704	1705	532	5.05137
yfjX	459	460	126	4.4344
yfjY	483	484	54	1.80622
ypjJ	201	202	14	1.12202
yfjZ	318	319	39	1.97923
ypjF	330	331	167	8.1679
ypjA	4581	4582	2819	9.96006
ypjB	792	793	24	0.489959
ypjC	483	484	3	0.100346
ileY	76	77	5.75	1.20892
glaH	978	979	445	7.35867
lhgD	1269	1270	517	6.59036
gabD	1449	1450	961	10.7294
gabT	1281	1282	1039	13.1205
gabP	1401	1402	339	3.91448
glaR	663	664	798	19.4561
kbp	450	451	1921	68.9561
yqaE	159	160	588	59.4948
ygaV	300	301	75	4.03382
ygaP	525	526	173	5.32454
stpA	405	406	429	17.1062
alaE	450	451	1106	39.7009
ygaC	345	346	885	41.4085
ygaM	330	331	1490	72.8753
nrdH	246	247	161	10.5524
nrdI	411	412	168	6.60137
nrdE	2145	2146	635	4.79034
nrdF	960	961	166	2.79645
proV	1203	1204	1741	23.4096
proW	1065	1066	1535	23.3117
proX	993	994	749	12.1988
ygaZ	738	739	1932	42.3238
ygaH	336	337	726	34.8762
mprA	531	532	3038	92.4481
emrA	1173	1174	1782	24.5732
emrB	1539	1540	1440	15.1378
luxS	516	517	5969	186.91
micA	73	74	60	13.1263
gshA	1557	1558	6783	70.4817
yqaA	429	430	1312	49.3955
yqaB	567	568	2219	63.2457
argQ	77	78	4874.99	1011.82
argZ	77	78	4874.99	1011.82
argY	77	78	4874.99	1011.82
argV	77	78	4874.99	1011.82
serV	93	94	56385	9710.86
csrA	186	187	5185	448.879
alaS	2631	2632	24963	153.544
recX	501	502	322	10.3842
recA	1062	1063	14623	222.703
pncC	498	499	893	28.9716
mltB	1086	1087	1477	21.9975
srlA	564	565	114	3.26647
srlE	960	961	213	3.58821
srlB	372	373	92	3.99302
srlD	780	781	523	10.8411
gutM	360	361	143	6.41285
srlR	774	775	522	10.9041
gutQ	966	967	997	16.6913
norR	1515	1516	771	8.23336
norV	1440	1441	371	4.16804
norW	1134	1135	267	3.80835
hypF	2253	2254	980	7.03873
hydN	528	529	130	3.97841
ascG	1011	1012	893	14.2854
ascF	1458	1459	583	6.46897
ascB	1425	1426	407	4.62058
hycI	471	472	529	18.1441
hycH	411	412	126	4.95103
hycG	768	769	81	1.70522
hycF	543	544	53	1.57724
hycE	1710	1711	161	1.52334
hycD	924	925	82	1.43514
hycC	1827	1828	222	1.96607
hycB	612	613	38	1.00356
hycA	462	463	35	1.2238
hypA	351	352	142	6.53082
hypB	873	874	891	16.504
hypC	273	274	182	10.7533
hypD	1122	1123	1830	26.3811
hypE	1011	1012	1050	16.797
fhlA	2079	2080	590	4.59209
ygbA	354	355	71	3.23781
mutS	2562	2563	4437	28.0261
pphB	657	658	83	2.04209
ygbI	768	769	804	16.9259
ygbJ	909	910	195	3.46909
ygbK	1167	1168	1165	16.1475
ygbL	639	640	305	7.71511
ygbM	777	778	283	5.88883
ygbN	1365	1366	409	4.84724
rpoS	993	994	40725	663.28
nlpD	1140	1141	62496	886.724
pcm	627	628	1232	31.7595
umpG	762	763	2337	49.5857
truD	1050	1051	2640	40.6652
ispF	480	481	945	31.806
ispD	711	712	1800	40.9274
ftsB	312	313	2290	118.444
ygbE	324	325	1533	76.3626
cysC	606	607	2310	61.6092
cysN	1428	1429	7471	84.6386
cysD	909	910	5997	106.688
iap	1038	1039	1689	26.317
cas2	285	286	176	9.96251
cas1	918	919	536	9.44216
casE	600	601	452	12.1755
casD	675	676	305	7.30424
casC	1092	1093	207	3.066
casB	483	484	46	1.53863
casA	1509	1510	139	1.49025
cas3	2667	2668	454	2.75481
sokX	56	57	28	7.95253
cysH	735	736	2156	47.4234
cysI	1713	1714	9596	90.6361
cysJ	1800	1801	13157	118.267
queD	366	367	1233	54.39
ygcN	1272	1273	3842	48.8597
ygcO	261	262	101	6.24083
ygcP	576	577	132	3.70357
ygcQ	861	862	263	4.93936
ygcR	780	781	86	1.78266
ygcS	1338	1339	146	1.7652
ygcU	1455	1456	209	2.32384
ygcW	786	787	42	0.863966
yqcE	1278	1279	158	1.9999
ygcE	1479	1480	163	1.78299
queE	672	673	13601	327.173
yqcG	141	142	1	0.114008
ygcG	873	874	47	0.87058
eno	1299	1300	65000	809.454
pyrG	1638	1639	13929	137.582
mazG	792	793	1221	24.9267
mazF	336	337	594	28.535
mazE	249	250	540	34.9684
relA	2235	2236	5733	41.508
rlmD	1302	1303	2482	30.8375
barA	2757	2758	2505	14.704
gudD	1341	1342	535	6.45392
gudX	1341	1342	325	3.9206
gudP	1353	1354	106	1.26739
yqcA	450	451	869	31.1936
truC	783	784	1357	28.0211
yqcC	330	331	444	21.7159
csrB	369	370	76280	3337.57
syd	546	547	1079	31.9342
queF	849	850	1188	22.6266
ppnN	1365	1366	3551	42.0845
sdaC	1290	1291	3886	48.7302
sdaB	1368	1369	1091	12.9016
ygdG	756	757	686	14.6707
fucO	1149	1150	464	6.53194
fucA	648	649	74	1.8459
fucP	1317	1318	99	1.21602
fucI	1776	1777	509	4.63716
fucK	1419	1420	365	4.16128
fucU	423	424	479	18.2891
fucR	732	733	750	16.5645
rlmM	1101	1102	1896	27.8534
ygdD	396	397	335	13.6608
gcvA	918	919	1188	20.9278
gcvB	206	207	67888	5309.39
ygdI	228	229	880	62.2113
csdA	1206	1207	2223	29.8163
csdE	444	445	841	30.5955
tcdA	807	808	1005	20.1362
mltA	1098	1099	3251	47.8896
metZ	77	78	3415.24	708.841
metW	77	78	3415.24	708.841
metV	77	78	3415.24	708.841
amiC	1254	1255	22462	289.752
argA	1332	1333	1031	12.5213
recD	1827	1828	1702	15.0732
recB	3543	3544	4736	21.6342
ptrA	2889	2890	9625	53.9169
recC	3369	3370	3213	15.4349
ppdC	324	325	95	4.73219
ygdB	408	409	40	1.58328
ppdB	564	565	69	1.97707
ppdA	471	472	77	2.64101
thyA	795	796	2967	60.3429
lgt	876	877	2544	46.9612
ptsP	2247	2248	9505	68.4507
rppH	531	532	3830	116.549
ygdT	147	148	25	2.73464
mutH	690	691	630	14.7599
ygdQ	714	715	2009	45.4879
ygdR	219	220	3428	252.255
tas	1041	1042	5401	83.9129
lplT	1194	1195	1125	15.2408
aas	2160	2161	1916	14.3537
omrA	88	89	129	23.4651
omrB	82	83	227	44.2761
galR	1032	1033	741	11.6129
lysA	1263	1264	1844	23.6176
lysR	936	937	363	6.27175
ygeA	693	694	1114	25.9865
araE	1419	1420	821	9.36002
kduD	762	763	326	6.91696
kduI	837	838	306	5.91152
yqeF	1182	1183	3591	49.142
yqeG	1230	1231	1102	14.4926
yqeH	633	634	31	0.791579
yqeI	810	811	188	3.75283
yqeJ	483	484	32	1.07035
yqeL	81	82	1	0.197428
yqeK	426	427	7	0.265395
ygeG	492	493	10	0.328379
ygeH	1377	1378	194	2.27916
ygeI	219	220	10	0.735867
insD4	906	907	831.667	14.8444
insC4	366	367	422.167	18.6226
ygeQ	795	796	634	12.8943
glyU	74	75	242	52.2367
ygeR	756	757	2912	62.2755
xdhA	2259	2260	486	3.48137
xdhB	879	880	71	1.30616
xdhC	480	481	66	2.22137
ygeV	1779	1780	419	3.8108
ygeW	1191	1192	56	0.760561
ygeX	1197	1198	491	6.63509
ygeY	1212	1213	113	1.50813
hyuA	1386	1387	172	2.00759
yqeA	933	934	230	3.9866
yqeB	1626	1627	224	2.22886
yqeC	771	772	27	0.566198
mocA	579	580	183	5.10793
ygfK	3099	3100	492	2.56936
ssnA	1329	1330	77	0.937262
ygfM	780	781	90	1.86558
xdhD	2871	2872	933	5.25919
xanQ	1401	1402	231	2.66739
guaD	1320	1321	398	4.87756
ghxQ	1368	1369	302	3.57129
ygfS	489	490	94	3.10566
ygfT	1920	1921	324	2.73048
uacT	1449	1450	75	0.837366
yqfG	126	127	0	0
yqfH	72	73	1	0.221768
idi	549	550	974	28.6694
lysS	1518	1519	12231	130.355
prfB	1099	1100	10140	149.234
recJ	1734	1735	5291	49.3697
dsbC	711	712	2830	64.347
xerD	897	898	1979	35.6773
fldB	522	523	2145	66.3969
ygfX	408	409	1916	75.8393
sdhE	267	268	2396	144.735
ygfZ	981	982	6983	115.12
yqfA	660	661	5008	122.655
yqfB	312	313	1104	57.1014
bglA	1440	1441	43040	483.538
ygfF	744	745	674	14.6462
gcvP	2874	2875	6452	36.3311
gcvH	390	391	1195	49.4781
gcvT	1095	1096	2395	35.3767
yqfI	84	85	1	0.19046
ubiI	1203	1204	1941	26.0988
ubiH	1179	1180	2460	33.7501
pepP	1326	1327	6549	79.8962
ygfB	579	580	4323	120.664
zapA	330	331	4553	222.685
ssrS	183	184	19350	1702.49
fau	549	550	1789	52.6586
sibC	141	142	737	84.0236
ibsC	60	61	0	0
serA	1233	1234	7781	102.08
rpiA	660	661	5998	146.902
argP	894	895	2748	49.7068
scpA	2145	2146	398	3.00245
argK	996	997	68	1.10417
scpB	786	787	129	2.65361
scpC	1479	1480	364	3.98164
ygfI	897	898	445	8.02243
yggE	741	742	6059	132.196
argO	636	637	358	9.09841
mscS	861	862	11517	216.299
fbaA	1080	1081	24726	370.297
pgk	1164	1165	22005	305.786
epd	1020	1021	4052	64.2489
yggC	714	715	1224	27.7139
fumE	510	511	1116	35.3562
yggF	966	967	104	1.74112
yggP	1278	1279	125	1.5822
cmtA	1389	1390	57	0.663869
cmtB	444	445	7	0.25466
tktA	1992	1993	44318	359.994
loiP	759	760	1280	27.2658
speB	921	922	2181	38.2954
speA	1977	1978	11141	91.1843
yqgB	132	133	293	35.6647
yqgG	144	145	510.343	56.9792
yqgC	216	217	1461.66	109.045
yqgD	252	253	89	5.69497
metK	1155	1156	8029	112.441
galP	1395	1396	2987	34.6395
yggI	498	499	345	11.1928
endA	708	709	210	4.79507
rsmE	732	733	1353	29.8824
gshB	951	952	3085	52.4614
yqgE	564	565	2944	84.3551
yqgF	417	418	943	36.5222
yggR	981	982	252	4.15443
yggS	705	706	1568	35.9553
yggT	567	568	1165	33.2047
yggU	291	292	553	30.6594
rdgB	594	595	1246	33.9018
hemW	1137	1138	1046	14.8803
yggM	1008	1009	172	2.75968
ansB	1047	1048	1370	21.1632
yggN	720	721	3257	73.1315
yggL	327	328	766	37.8074
trmB	720	721	2161	48.5223
mutY	1053	1054	1512	23.2238
yggX	276	277	757	44.2423
mltC	1080	1081	1531	22.9283
nupG	1257	1258	582	7.4897
speC	2136	2137	3279	24.8404
yqgH	84	85	131	24.9502
yqgA	708	709	263	6.00526
pheV	76	77	69.5	14.6122
yghD	537	538	177	5.32615
yghE	861	862	2593	48.6987
yqhJ	60	61	0	0
yghF	996	997	513	8.32999
yghG	411	412	28	1.10023
pppA	810	811	287	5.72906
yghJ	4563	4564	2427	8.60887
glcA	1683	1684	645	6.20068
glcB	2172	2173	4840	36.0585
glcG	405	406	471	18.7809
glcF	1224	1225	1056	13.9556
glcE	1053	1054	659	10.122
glcD	1500	1501	2193	23.6527
glcC	765	766	1905	40.2613
yghO	1173	1174	1350	18.6161
insH9	981	982	10772.2	177.589
yghQ	1068	1069	165	2.49878
yghR	759	760	28	0.59644
yghS	714	715	71	1.60759
yghT	693	694	48	1.11971
pitB	1500	1501	185.011	1.99544
gss	1860	1861	3569	31.0472
yghU	867	868	1777	33.1428
hybG	249	250	211	13.6636
hybF	342	343	67	3.1623
hybE	489	490	542	17.9071
hybD	495	496	743	24.251
hybC	1704	1705	1982	18.8192
hybB	1179	1180	294	4.03355
hybA	987	988	328	5.37451
hybO	1119	1120	858	12.402
yghW	288	289	63	3.52911
yqhI	144	145	256	28.5821
gpr	1041	1042	928	14.4179
yqhA	495	496	6044	197.272
yghA	885	886	638	11.6576
exbD	426	427	4673	177.17
exbB	735	736	13293	292.393
metC	1188	1189	878	11.9546
yghB	660	661	1453	35.5866
yqhC	957	958	283	4.78237
yqhD	1164	1165	1231	17.1062
dkgA	828	829	1758	34.331
yqhG	927	928	331	5.77434
yqhH	258	259	77	4.81297
ygiQ	2220	2221	5402	39.3757
ftsP	1413	1414	2964	33.9352
plsC	738	739	1804	39.5197
parC	2259	2260	8240	59.0257
ygiS	1608	1609	2882	28.9975
mqsA	396	397	2873	117.157
mqsR	297	298	2204	119.734
ygiV	483	484	457	15.286
ygiW	393	394	2982	122.527
qseB	660	661	157	3.84521
qseC	1350	1351	449	5.38038
ygiZ	333	334	22	1.06635
mdaB	582	583	6033	167.528
ygiN	315	316	3849	197.189
parE	1893	1894	2937	25.1042
yqiA	582	583	1150	31.9339
cpdA	828	829	3529	68.9159
yqiB	423	424	1991	76.0199
nudF	630	631	1121	28.7606
tolC	1482	1483	96083	1048.88
ygiB	672	673	5578	134.179
ygiC	1161	1162	5134	71.5273
ygiD	816	817	323	6.40033
zupT	774	775	1490	31.1248
yqiD	171	172	101	9.50638
ribB	654	655	5604	138.509
ubiK	291	292	3275	181.573
ygiL	552	553	25	0.731875
insC5	366	367	422.167	18.6226
insD5	906	907	831.667	14.8444
yqiH	750	751	73	1.57364
yqiI	1065	1066	207	3.14366
glgS	201	202	756	60.5888
yqiJ	630	631	295	7.56858
yqiK	1662	1663	477	4.64353
sibD	145	146	1548.48	171.702
ibsD	60	61	0	0
sibE	144	145	1676.52	187.181
ibsE	60	61	0	0
hldE	1434	1435	5586	63.0189
glnE	2841	2842	4041	23.019
ygiF	1302	1303	2004	24.8986
ygiM	621	622	6658	173.291
cca	1239	1240	5686	74.2347
bacA	822	823	2510	49.3737
folB	369	370	616	26.9526
plsY	618	619	1177	30.7828
ttdR	933	934	127	2.2013
ttdA	912	913	77	1.36534
ttdB	606	607	66	1.76026
ttdT	1464	1465	351	3.87875
tsaD	1014	1015	2999	47.8335
rpsU	216	217	23446	1749.17
dnaG	1746	1747	19967	185.03
rpoD	1842	1843	39805	349.651
mug	507	508	1161	36.999
ileX	76	77	17.25	3.62677
nfeF	765	766	712	15.0478
nfeR	624	625	2085	54.0068
aer	1521	1522	8694	92.4756
patA	1380	1381	1755	20.5734
ygjH	333	334	36	1.74493
ebgR	984	985	960	15.7782
ebgA	3093	3094	457	2.39121
ebgC	450	451	41	1.47173
ygjI	1434	1435	90	1.01534
ygjJ	1071	1072	46	0.69468
ygjK	2352	2353	271	1.86453
fadH	2019	2020	208	1.66699
higA	417	418	90	3.48569
higB	315	316	47	2.40787
rlmG	1137	1138	991	14.0979
ygjP	504	505	581	18.6255
ygjQ	693	694	107	2.49601
ygjR	987	988	1235	20.2363
alx	966	967	657	10.9992
sstT	1245	1246	4000	51.9713
ygjV	552	553	143	4.18632
uxaA	1488	1489	900	9.7852
uxaC	1413	1414	435	4.98037
exuT	1299	1300	621	7.7334
exuR	777	778	2570	53.478
yqiM	84	85	427	81.3263
yqjA	663	664	1540	37.547
mzrA	384	385	1136	47.7683
yqjC	369	370	1897	83.0018
yqjD	306	307	3584	188.996
yqjE	405	406	2143	85.4512
yqjK	300	301	1874	100.792
yqjF	393	394	126	5.17722
yqjG	987	988	782	12.8136
yhaH	366	367	1192	52.5814
yhaI	357	358	37	1.67317
yhaJ	897	898	1794	32.3421
yhaK	702	703	253	5.82622
yhaL	165	166	164	15.994
cyuA	1311	1312	1229	15.1649
cyuP	1332	1333	742	9.01147
tdcG	1365	1366	320	3.79246
tdcF	390	391	125	5.17554
tdcE	2295	2296	463	3.26461
tdcD	1209	1210	93	1.24428
tdcC	1332	1333	821	9.97092
tdcB	990	991	49	0.800469
tdcA	939	940	54	0.930011
tdcR	219	220	7	0.515107
yhaB	540	541	23	0.68826
yhaC	1188	1189	27	0.367624
rnpB	377	378	161474	6915.65
garK	1146	1147	325	4.58714
garR	885	886	200	3.65442
garL	771	772	81	1.69859
garP	1335	1336	67	0.811877
garD	1572	1573	267	2.74792
prlF	336	337	1287	61.8259
yhaV	465	466	707	24.5615
agaR	810	811	3177	63.4189
kbaZ	1281	1282	78	0.984983
agaV	474	475	56	1.90861
agaS	1155	1156	116	1.62451
kbaY	861	862	120	2.2537
agaB	477	478	12	0.40642
agaC	804	805	46	0.92509
agaD	792	793	67	1.3678
agaI	756	757	34	0.727118
yraH	585	586	77	2.12723
yraI	696	697	48	1.11489
yraJ	2517	2518	1219	7.83736
yraK	1092	1093	397	5.8802
rsmI	861	862	967	18.1611
lpoA	2037	2038	5408	42.959
yraN	396	397	625	25.4866
diaA	591	592	4413	120.68
yraP	576	577	4279	120.057
yraQ	1041	1042	1511	23.4757
yraR	636	637	709	18.0189
yhbO	519	520	265	8.2502
yhbP	444	445	234	8.51291
yhbQ	303	304	251	13.3666
yhbS	504	505	919	29.4609
ubiT	525	526	1785	54.9382
ubiU	996	997	290	4.70896
ubiV	879	880	173	3.18262
yhbW	1008	1009	1133	18.1786
mtr	1245	1246	3207	41.668
deaD	1890	1891	81628	698.827
yrbN	81	82	1342	264.948
nlpI	885	886	52978	968.019
pnp	2136	2137	76837	582.087
sraG	216	217	1033	77.066
rpsO	270	271	25088	1498.71
truB	945	946	5173	88.5265
rbfA	402	403	4284	172.094
infB	2673	2674	73308	443.825
nusA	1488	1489	40920	444.901
rimP	453	454	7847	279.814
metY	77	78	1609.28	334.009
argG	1344	1345	2363	28.4422
yhbX	1626	1627	553	5.50249
leuU	87	88	31	5.70297
secG	333	334	59132	2866.14
glmM	1338	1339	8462	102.309
folP	849	850	1677	31.9401
ftsH	1935	1936	45369	379.381
rlmE	630	631	5388	138.236
yhbY	294	295	8131	446.215
greA	477	478	3260	110.411
dacB	1434	1435	1761	19.8669
obgE	1173	1174	16385	225.944
yhbE	966	967	10290	172.271
rpmA	258	259	19410	1213.24
rplU	312	313	23245	1202.28
ispB	972	973	5892	98.0329
sfsB	279	280	457	26.4229
murA	1260	1261	8302	106.583
ibaG	255	256	1501	94.9211
mlaB	294	295	3878	212.818
mlaC	636	637	12344	313.717
mlaD	552	553	10943	320.356
mlaE	783	784	17519	361.756
mlaF	810	811	24577	490.603
yrbG	978	979	2040	33.7341
kdsD	987	988	5117	83.8456
kdsC	567	568	2483	70.7702
lptC	576	577	2471	69.3296
lptA	558	559	3685	106.72
lptB	726	727	2539	56.5393
rpoN	1434	1435	9051	102.11
hpf	288	289	3684	206.369
ptsN	492	493	4305	141.367
rapZ	855	856	3941	74.534
npr	273	274	435	25.7016
yrbL	633	634	11917	304.298
mtgA	729	730	1606	35.616
elbB	654	655	1739	42.9814
arcZ	121	122	108	14.3313
arcB	2337	2338	2562	17.7401
yhcC	930	931	178	3.09523
gltB	4461	4462	9152	33.2054
gltD	1419	1420	2644	30.1436
gltF	765	766	142	3.00111
yhcA	675	676	76	1.82007
yhcD	2382	2383	792	5.38051
insH10	981	982	10772.2	177.589
yhcF	717	718	737	16.6175
yhcG	1128	1129	378	5.42026
yhcH	465	466	184	6.39225
nanK	876	877	337	6.22089
nanE	690	691	184	4.31084
nanT	1491	1492	212	2.30032
nanA	894	895	127	2.29722
nanR	792	793	1648	33.6439
dcuD	1368	1369	307	3.63042
sspB	498	499	6274	203.548
sspA	639	640	12928	327.019
rpsI	393	394	53191	2185.57
rplM	429	430	101996	3840.05
zapE	1128	1129	1178	16.8917
yhcB	399	400	4505	182.329
degQ	1368	1369	2495	29.5046
degS	1068	1069	2372	35.9219
mdh	939	940	35165	605.626
argR	471	472	4377	150.126
yhcN	264	265	3047	186.144
yhcO	273	274	249	14.712
aaeB	1968	1969	482	3.96299
aaeA	933	934	279	4.83592
aaeX	204	205	167	13.1882
aaeR	930	931	1496	26.0138
tldD	1446	1447	2157	24.1326
yhdP	3801	3802	2621	11.1603
rng	1470	1471	3327	36.6153
yhdE	594	595	1071	29.1403
mreD	489	490	850	28.0831
mreC	1104	1105	6613	96.8854
mreB	1044	1045	23379	362.186
csrD	1941	1942	4060	33.8453
yhdH	975	976	1678	27.8333
accB	471	472	10943	375.333
accC	1350	1351	26585	318.569
yhdT	243	244	290	19.2411
panF	1452	1453	1389	15.476
prmA	882	883	1548	28.3813
dusB	966	967	36824	616.491
fis	297	298	5125	278.419
yhdJ	885	886	161	2.94181
yhdU	180	181	69	6.17153
envR	663	664	43	1.04839
acrE	1158	1159	169	2.36062
acrF	3105	3106	987	5.14444
yhdV	222	223	393	28.5305
yhdX	1182	1183	294	4.02332
yhdY	1104	1105	136	1.9925
yhdZ	759	760	123	2.62007
rrfF	120	121	0	0
thrV	76	77	448	94.191
rrfD	120	121	15.3886	2.0589
rrlD	2904	2905	27254.1	151.882
alaU	76	77	6323.86	1329.58
ileU	77	78	6735.33	1397.93
rrsD	1542	1543	11656.6	122.301
yrdA	555	556	1155	33.6302
yrdB	258	259	109	6.81316
aroE	819	820	1645	32.4769
tsaC	573	574	1380	38.9215
yrdD	543	544	1899	56.513
smg	474	475	3334	113.63
smf	1125	1126	731	10.51
def	510	511	2847	90.1963
fmt	948	949	5414	92.3579
rsmB	1290	1291	2764	34.6604
trkA	1377	1378	1551	18.2215
mscL	411	412	2354	92.4978
arfA	219	220	473	34.8065
zntR	426	427	1575	59.7138
yhdN	369	370	563	24.6336
rplQ	384	385	24815	1043.46
rpoA	990	991	312703	5108.35
rpsD	621	622	196925	5125.46
rpsK	390	391	68107	2819.92
rpsM	357	358	98480	4453.35
rpmJ	117	118	35167	4824.76
secY	1332	1333	331704	4028.49
rplO	435	436	150000	5569.64
rpmD	180	181	9795	876.088
rpsE	504	505	104333	3344.66
rplR	354	355	71424	3257.15
rplF	534	535	136166	4120.38
rpsH	393	394	67513	2774.04
rpsN	306	307	66133	3487.4
rplE	540	541	163246	4885.03
rplX	315	316	93079	4768.55
rplN	372	373	215536	9354.77
rpsQ	255	256	35656	2254.83
rpmC	192	193	11844	993.489
rplP	411	412	54889	2156.8
rpsC	702	703	156587	3605.97
rplV	333	334	52728	2555.74
rpsS	279	280	45403	2625.12
rplB	822	823	145868	2869.34
rplW	303	304	33621	1790.44
rplD	606	607	104105	2776.55
rplC	630	631	137624	3530.91
rpsJ	312	313	81776	4229.64
gspB	420	421	239	9.19047
gspA	1470	1471	155	1.70585
gspC	816	817	156	3.09118
gspD	1953	1954	1392	11.5329
gspE	1482	1483	209	2.28154
gspF	1197	1198	202	2.72971
gspG	438	439	40	1.47509
gspH	510	511	48	1.5207
gspI	378	379	63	2.69106
gspJ	588	589	118	3.24331
gspK	984	985	280	4.60197
gspL	1164	1165	403	5.60017
gspM	462	463	71	2.48256
gspO	678	679	444	10.5861
bfr	477	478	3138	106.279
bfd	195	196	375	30.974
chiA	2694	2695	1171	7.03429
tufA	1185	1186	125159	1708.44
fusA	2115	2116	196670	1504.68
rpsG	540	541	44205	1322.81
rpsL	375	376	71178	3064.64
tusB	288	289	454	25.432
tusC	360	361	516	23.1401
tusD	387	388	649	27.0791
yheO	723	724	3883	86.8262
fkpA	813	814	5873	116.804
slyX	219	220	703	51.7315
slyD	591	592	21113	577.365
yheV	201	202	1507	120.777
kefB	1806	1807	4874	43.6666
kefG	555	556	3706	107.908
yheS	1914	1915	2991	25.2854
yheT	1023	1024	602	9.51741
yheU	219	220	312	22.9591
prkB	870	871	1396	25.9471
yhfA	405	406	1847	73.6483
crp	633	634	10151	259.204
yhfK	2103	2104	1807	13.9038
argD	1221	1222	2118	28.0593
pabA	564	565	701	20.0859
fic	603	604	678	18.1725
yhfG	168	169	239	22.8946
ppiA	573	574	3571	100.716
tsgA	1182	1183	4930	67.4659
nirB	2544	2545	1437	9.14094
nirD	327	328	186	9.18039
nirC	807	808	161	3.22579
cysG	1374	1375	3053	35.9456
